,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
217067,2023-12-17 09:00:00 EST,100.84,102.28,9,11,81,-3.3,-0.4,-4,24100,8,56,-0.4,-1.1,6.86E-16,7.54E-02,2023-12-17 21:00:00 EST
217127,2023-12-17 10:00:00 EST,100.83,102.27,10,16,80,-2.1,1,ERROR,24100,8,141,1,-0.4,5.65E-16,8.52E-02,1.44E-15
217187,2023-12-17 11:00:00 EST,100.73,102.17,10,16,79,-1,2.3,ERROR,24100,8,227,2.3,1,4.31E-16,1.04E-01,5.37E-02
217247,2023-12-17 12:00:00 EST,100.61,102.04,10,13,76,0.1,3.8,ERROR,24100,8,224,3.9,2.4,1.06E-15,6.22E-02,
217307,2023-12-17 13:00:00 EST,100.42,101.85,9,14,75,0.4,4.3,ERROR,24100,8,150,4.3,3.7,5.98E-16,8.07E-02,
217367,2023-12-17 14:00:00 EST,100.28,101.71,8,16,77,-0.2,3.5,ERROR,24100,8,107,4.3,3.5,3.44E-16,1.12E-01,
217427,2023-12-17 15:00:00 EST,100.16,101.59,8,18,79,0.4,3.7,ERROR,24100,8,56,3.7,3.4,9.75E-16,6.46E-02,
217487,2023-12-17 16:00:00 EST,100.04,101.46,8,20,80,0.9,4,ERROR,24100,8,26,4,3.7,1.35E-15,4.98E-02,
217547,2023-12-17 17:00:00 EST,99.92,101.34,8,18,82,1.6,4.5,ERROR,24100,8,0,4.5,4,1.29E-15,5.33E-02,
217607,2023-12-17 18:00:00 EST,99.83,101.25,9,13,85,2.6,4.9,ERROR,24100,8,0,4.9,4.3,1.51E-15,4.88E-02,
217667,2023-12-17 19:00:00 EST,99.74,101.16,3,10,97,4,4.3,ERROR,9700,8,0,5,4.3,1.02E-15,6.47E-02,
217727,2023-12-17 20:00:00 EST,99.62,101.04,5,9,100,4.2,4.3,ERROR,9700,8,0,4.8,4.1,1.02E-15,5.91E-02,
