,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
60767,2023-08-30 21:00:00 EDT,99.82,101.2,29,16,79,10.4,13.9,ERROR,24100,1,0,14.9,13.9,1.61E-15,4.52E-02,2023-08-31 09:00:00 EDT
60827,2023-08-30 22:00:00 EDT,99.89,101.27,28,15,86,10.7,13,ERROR,24100,1,0,14,12.6,2.35E-15,3.54E-02,1.05E-14
60887,2023-08-30 23:00:00 EDT,99.94,101.32,28,11,90,10.4,11.9,ERROR,24100,0,0,13.1,11.9,2.03E-15,3.85E-02,1.43E-02
60947,2023-08-31 00:00:00 EDT,100,101.39,25,8,94,9.8,10.8,ERROR,24100,0,0,12.3,10.4,2.47E-15,3.42E-02,
61007,2023-08-31 01:00:00 EDT,100.04,101.43,30,14,91,8.9,10.3,ERROR,24100,1,0,11.3,9.5,1.72E-15,4.23E-02,
61067,2023-08-31 02:00:00 EDT,100.08,101.46,31,20,78,7.6,11.3,ERROR,24100,0,0,12,10,1.83E-15,4.12E-02,
61127,2023-08-31 03:00:00 EDT,100.11,101.5,31,16,83,7.2,9.9,ERROR,24100,0,0,11.3,9.9,3.13E-15,3.00E-02,
61187,2023-08-31 04:00:00 EDT,100.14,101.53,34,19,79,7.1,10.7,ERROR,24100,0,0,10.7,9.1,4.94E-15,2.30E-02,
61247,2023-08-31 05:00:00 EDT,100.18,101.57,31,14,85,6.4,8.8,ERROR,24100,0,0,10.7,8.7,1.90E-15,4.03E-02,
61307,2023-08-31 06:00:00 EDT,100.26,101.65,30,10,88,6.9,8.7,ERROR,24100,0,0,8.7,6.8,1.12E-15,5.63E-02,
61367,2023-08-31 07:00:00 EDT,100.36,101.76,26,7,96,6.5,7.1,ERROR,24100,1,48,8.6,6.2,2.63E-15,3.57E-02,
61427,2023-08-31 08:00:00 EDT,100.43,101.83,31,13,78,7.6,11.3,ERROR,24100,1,503,11.3,7.1,6.64E-15,1.91E-02,
