,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
259967,2024-01-16 04:00:00 EST,100.34,101.8,15,10,70,-15.8,-11.3,-17,24100,8,0,-11,-11.3,2.13E-16,1.55E-01,2024-01-16 16:00:00 EST
260027,2024-01-16 05:00:00 EST,100.27,101.74,14,9,73,-15.4,-11.5,-17,24100,8,0,-11.3,-11.6,2.44E-16,1.39E-01,5.58E-16
260087,2024-01-16 06:00:00 EST,100.22,101.69,15,10,73,-14.7,-10.8,-16,24100,8,0,-10.7,-11.5,5.01E-16,1.01E-01,9.80E-02
260147,2024-01-16 07:00:00 EST,100.2,101.67,15,11,75,-14.4,-10.8,-17,24100,8,0,-10.7,-10.9,9.43E-16,5.99E-02,
260207,2024-01-16 08:00:00 EST,100.14,101.61,14,10,82,-13,-10.6,-16,9700,8,5,-10.6,-10.8,1.05E-15,5.44E-02,
260267,2024-01-16 09:00:00 EST,100.09,101.56,11,8,85,-12.4,-10.3,-15,6400,8,83,-10.3,-10.6,1.10E-15,5.11E-02,
260327,2024-01-16 10:00:00 EST,100.02,101.48,10,10,86,-11.4,-9.4,-15,4800,8,244,-9.4,-10.3,1.14E-15,4.78E-02,
260387,2024-01-16 11:00:00 EST,99.93,101.39,11,12,85,-11.1,-8.9,-15,1600,2,404,-8.9,-10.2,1.18E-15,4.46E-02,
260447,2024-01-16 12:00:00 EST,99.83,101.29,9,8,86,-10.8,-8.8,-13,1600,3,534,-8.8,-9.3,1.23E-15,4.13E-02,
260507,2024-01-16 13:00:00 EST,99.74,101.2,3,5,86,-10.3,-8.3,-11,3200,6,581,-8.3,-8.9,1.27E-15,3.81E-02,
260567,2024-01-16 14:00:00 EST,99.66,101.11,6,5,84,-10.3,-8.1,-11,4800,8,562,-7.9,-8.3,1.41E-15,5.02E-02,
260627,2024-01-16 15:00:00 EST,99.63,101.08,36,3,85,-10.3,-8.2,-10,9700,8,520,-7.8,-8.3,4.94E-16,9.97E-02,
