,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
169007,2023-11-14 00:00:00 EST,100.47,101.91,4,9,98,-1.2,-0.9,-4,6400,8,0,-0.9,-1,1.12E-15,5.43E-02,2023-11-14 12:00:00 EST
169067,2023-11-14 01:00:00 EST,100.54,101.98,1,7,98,-1.1,-0.9,-3,6400,8,0,-0.9,-1,1.13E-15,5.34E-02,1.74E-15
169127,2023-11-14 02:00:00 EST,100.64,102.08,32,10,98,-1.1,-0.8,-4,3200,8,0,-0.8,-1,1.22E-15,5.39E-02,5.11E-02
169187,2023-11-14 03:00:00 EST,100.71,102.15,30,10,99,-0.9,-0.7,-4,2400,5,0,-0.7,-0.8,1.03E-15,6.30E-02,
169247,2023-11-14 04:00:00 EST,100.75,102.19,29,7,99,-0.7,-0.5,-3,3200,8,0,-0.5,-0.8,1.82E-15,4.10E-02,
169307,2023-11-14 05:00:00 EST,100.83,102.27,28,6,99,-0.2,-0.1,-2,9700,8,0,-0.1,-0.5,1.28E-15,5.18E-02,
169367,2023-11-14 06:00:00 EST,100.95,102.39,28,12,98,0.2,0.4,ERROR,11300,8,0,0.4,0,1.53E-15,4.72E-02,
169427,2023-11-14 07:00:00 EST,101.05,102.49,28,8,98,0.6,0.8,ERROR,16100,8,0,0.9,0.5,1.71E-15,4.54E-02,
169487,2023-11-14 08:00:00 EST,101.17,102.61,30,11,96,0.8,1.3,ERROR,24100,8,62,1.4,0.8,3.60E-16,1.19E-01,
169547,2023-11-14 09:00:00 EST,101.25,102.7,28,11,95,1.1,1.9,ERROR,24100,7,284,1.9,1.3,5.51E-16,9.48E-02,
169607,2023-11-14 10:00:00 EST,101.31,102.75,29,15,92,1.6,2.8,ERROR,24100,8,541,2.8,1.9,1.96E-15,4.08E-02,
169667,2023-11-14 11:00:00 EST,101.34,102.78,30,19,81,1.3,4.3,ERROR,24100,5,1300,4.5,2.8,1.69E-15,4.51E-02,
