,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
134807,2023-10-21 07:00:00 EDT,98.11,99.47,11,3,100,11.7,11.7,ERROR,6400,8,0,11.8,11.6,8.73E-16,4.83E-02,2023-10-21 19:00:00 EDT
134867,2023-10-21 08:00:00 EDT,98.07,99.43,36,1,100,11.7,11.7,ERROR,1600,8,2,11.8,11.6,1.01E-15,4.73E-02,1.35E-16
134927,2023-10-21 09:00:00 EDT,98.04,99.4,36,1,100,11.8,11.8,ERROR,1600,4,46,11.8,11.6,1.15E-15,4.63E-02,1.96E-01
134987,2023-10-21 10:00:00 EDT,97.99,99.35,26,5,100,12.2,12.2,ERROR,1200,4,105,12.2,11.7,9.50E-16,7.28E-02,
135047,2023-10-21 11:00:00 EDT,97.94,99.3,28,11,100,12.2,12.2,ERROR,2400,5,144,12.2,12,2.25E-16,1.49E-01,
135107,2023-10-21 12:00:00 EDT,97.88,99.24,31,10,100,12.6,12.6,ERROR,4800,6,262,12.7,12.1,2.53E-16,1.37E-01,
135167,2023-10-21 13:00:00 EDT,97.83,99.19,28,16,100,12.7,12.7,ERROR,6400,8,286,12.8,12.4,2.63E-16,1.53E-01,
135227,2023-10-21 14:00:00 EDT,97.8,99.16,29,17,100,13.1,13.1,ERROR,9700,8,501,13.1,12.4,4.70E-16,9.54E-02,
135287,2023-10-21 15:00:00 EDT,97.79,99.15,28,27,100,10.9,11,ERROR,24100,8,335,13.1,10.8,2.11E-16,1.60E-01,
135347,2023-10-21 16:00:00 EDT,97.82,99.18,28,28,100,10,10,ERROR,16100,8,224,11,10,2.50E-16,1.42E-01,
135407,2023-10-21 17:00:00 EDT,97.88,99.24,28,27,100,9.4,9.4,ERROR,19300,8,116,9.9,9.4,1.81E-16,1.70E-01,
135467,2023-10-21 18:00:00 EDT,97.92,99.29,29,30,93,8.2,9.2,ERROR,24100,8,79,9.7,9.2,1.38E-16,1.96E-01,
