,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
34847,2023-08-12 21:00:00 EDT,99.31,100.68,9,4,99,18.5,18.7,ERROR,24100,8,3,19.4,18.4,3.88E-16,1.06E-01,2023-08-13 09:00:00 EDT
34907,2023-08-12 22:00:00 EDT,99.34,100.7,9,6,97,18.6,19.2,ERROR,24100,8,0,19.3,18.4,2.30E-16,1.50E-01,4.00E-15
34967,2023-08-12 23:00:00 EDT,99.37,100.73,8,6,97,18.6,19,ERROR,16100,8,0,19.2,18.9,2.08E-16,1.58E-01,2.98E-02
35027,2023-08-13 00:00:00 EDT,99.32,100.68,13,8,99,18.3,18.5,ERROR,16100,8,0,19,18.5,1.17E-15,1.22E-01,
35087,2023-08-13 01:00:00 EDT,99.32,100.68,12,4,99,18.4,18.6,ERROR,12900,8,0,18.9,18.4,2.65E-16,1.54E-01,
35147,2023-08-13 02:00:00 EDT,99.31,100.67,5,8,98,18.3,18.5,ERROR,8100,8,0,18.7,18.4,3.08E-16,1.23E-01,
35207,2023-08-13 03:00:00 EDT,99.32,100.68,6,5,100,18.2,18.2,ERROR,1600,4,0,18.7,18.2,1.04E-15,8.76E-02,
35267,2023-08-13 04:00:00 EDT,99.33,100.69,13,6,100,17.7,17.7,ERROR,1200,2,0,18.3,17.7,4.12E-15,2.31E-02,
35327,2023-08-13 05:00:00 EDT,99.37,100.73,20,7,100,18.3,18.3,ERROR,2400,5,0,18.4,17.6,3.67E-15,2.65E-02,
35387,2023-08-13 06:00:00 EDT,99.43,100.79,26,13,100,18.1,18.1,ERROR,16100,5,0,18.4,18.1,1.56E-15,5.57E-02,
35447,2023-08-13 07:00:00 EDT,99.48,100.85,23,9,99,17.5,17.7,ERROR,24100,3,131,18.1,17.1,6.47E-16,8.08E-02,
35507,2023-08-13 08:00:00 EDT,99.52,100.89,22,10,94,17.5,18.5,ERROR,24100,3,692,18.6,17.1,2.16E-15,4.05E-02,
