,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
122387,2023-10-12 16:00:00 EDT,99.96,101.36,28,23,58,3.2,11.2,ERROR,24100,6,900,12.4,10.3,3.05E-15,3.59E-02,2023-10-13 04:00:00 EDT,2023-10-13 04:00:00 EDT
122447,2023-10-12 17:00:00 EDT,100,101.4,30,21,57,2,10.2,ERROR,24100,3,488,11.5,10,5.23E-16,9.30E-02,2.53E-15,3.41E-02
122507,2023-10-12 18:00:00 EDT,100.01,101.41,28,19,61,2.2,9.4,ERROR,24100,1,348,10.5,9.4,1.11E-15,6.00E-02,2.45E-15,3.44E-02
122567,2023-10-12 19:00:00 EDT,100.04,101.44,31,14,72,2.9,7.7,ERROR,24100,1,11,9.3,7.7,1.80E-15,4.32E-02,1.86E-15,4.14E-02
122627,2023-10-12 20:00:00 EDT,100.09,101.5,26,8,80,2.7,5.9,ERROR,24100,2,0,8,5.9,2.57E-15,3.34E-02,9.03E-16,7.19E-02
122687,2023-10-12 21:00:00 EDT,100.12,101.53,26,9,87,2.7,4.6,ERROR,24100,2,0,6.2,4.6,1.50E-15,5.13E-02,2.44E-15,3.90E-02
122747,2023-10-12 22:00:00 EDT,100.13,101.54,27,12,87,3.4,5.3,ERROR,24100,3,0,5.3,4.2,2.12E-15,3.85E-02,6.02E-15,2.12E-02
122807,2023-10-12 23:00:00 EDT,100.13,101.54,30,14,85,4.1,6.4,ERROR,24100,3,0,7,5.3,3.70E-15,2.67E-02,7.12E-15,1.89E-02
122867,2023-10-13 00:00:00 EDT,100.11,101.51,30,9,92,3.9,5,ERROR,24100,3,0,6.7,4.8,2.50E-15,3.53E-02,8.67E-15,1.75E-02
122927,2023-10-13 01:00:00 EDT,100.15,101.56,23,9,98,3.9,4.2,ERROR,24100,3,0,6.2,3.4,4.29E-16,1.04E-01,7.61E-15,1.85E-02
122987,2023-10-13 02:00:00 EDT,100.15,101.56,29,10,99,4,4.1,ERROR,24100,4,0,4.8,3.4,8.10E-16,7.67E-02,3.71E-15,2.78E-02
123047,2023-10-13 03:00:00 EDT,100.15,101.55,28,12,100,5,5.1,ERROR,24100,6,0,6.2,4.1,2.32E-15,3.70E-02,2.52E-15,3.67E-02
