,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
64547,2023-09-02 12:00:00 EDT,100.2,101.58,19,20,67,16.1,22.4,ERROR,24100,7,1754,22.5,20.4,6.85E-15,2.18E-02,2023-09-03 00:00:00 EDT,2023-09-03 00:00:00 EDT
64607,2023-09-02 13:00:00 EDT,100.12,101.5,21,21,65,15.9,22.6,ERROR,24100,7,1988,22.9,21.7,9.11E-15,1.59E-02,1.86E-15,4.14E-02
64667,2023-09-02 14:00:00 EDT,100.05,101.42,20,23,57,15.6,24.5,ERROR,24100,7,2558,24.8,22.1,8.73E-15,1.60E-02,1.57E-15,4.52E-02
64727,2023-09-02 15:00:00 EDT,99.99,101.36,20,31,61,16.6,24.3,ERROR,24100,7,2682,24.9,24.2,5.37E-15,2.25E-02,1.27E-15,5.10E-02
64787,2023-09-02 16:00:00 EDT,99.93,101.3,22,26,64,17.1,24.2,ERROR,24100,6,1992,25,24.2,1.33E-15,5.21E-02,1.15E-15,5.42E-02
64847,2023-09-02 17:00:00 EDT,99.87,101.25,21,20,69,17,23,ERROR,24100,6,940,24.2,23,1.19E-15,6.03E-02,9.62E-16,6.02E-02
64907,2023-09-02 18:00:00 EDT,99.84,101.21,19,21,70,17.6,23.4,ERROR,24100,5,799,23.4,22.8,1.73E-16,1.81E-01,1.21E-15,5.29E-02
64967,2023-09-02 19:00:00 EDT,99.79,101.16,19,17,73,17,21.9,ERROR,24100,3,445,23.4,21.8,3.24E-16,1.17E-01,6.35E-16,8.58E-02
65027,2023-09-02 20:00:00 EDT,99.78,101.15,19,14,75,16.4,21,ERROR,24100,4,30,22,21,3.52E-16,1.10E-01,1.75E-15,4.79E-02
65087,2023-09-02 21:00:00 EDT,99.81,101.18,20,16,79,16.6,20.3,ERROR,24100,3,0,20.9,20.2,5.98E-16,8.05E-02,6.07E-15,2.03E-02
65147,2023-09-02 22:00:00 EDT,99.83,101.2,20,16,84,16.9,19.6,ERROR,24100,1,0,20.3,19.6,8.18E-16,6.64E-02,9.40E-15,1.54E-02
65207,2023-09-02 23:00:00 EDT,99.84,101.21,20,13,91,17.4,19,ERROR,24100,1,0,19.7,18.8,1.37E-15,5.21E-02,1.23E-14,1.30E-02
