,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
126947,2023-10-15 20:00:00 EDT,98.97,100.36,32,22,92,9.1,10.3,ERROR,24100,8,0,10.4,9.8,2.80E-16,1.34E-01,2.51E-15,3.41E-02
127007,2023-10-15 21:00:00 EDT,99,100.38,32,22,92,9.1,10.4,ERROR,24100,8,0,10.4,10.3,1.48E-15,5.34E-02,2.86E-15,3.13E-02
127067,2023-10-15 22:00:00 EDT,99,100.38,32,18,93,9.1,10.2,ERROR,24100,7,0,10.5,10.2,1.98E-15,3.98E-02,4.04E-15,2.54E-02
127127,2023-10-15 23:00:00 EDT,99,100.38,31,14,94,9.1,10,ERROR,24100,8,0,10.5,10,1.69E-15,4.56E-02,3.35E-15,2.88E-02
127187,2023-10-16 00:00:00 EDT,98.99,100.37,31,13,93,9.2,10.2,ERROR,24100,8,0,10.3,9.7,9.43E-16,6.17E-02,3.70E-15,2.73E-02
127247,2023-10-16 01:00:00 EDT,99.03,100.41,32,15,93,9.3,10.3,ERROR,24100,7,0,10.6,10.2,1.05E-15,5.82E-02,5.71E-15,2.07E-02
127307,2023-10-16 02:00:00 EDT,99.04,100.42,32,21,94,9.4,10.4,ERROR,24100,7,0,10.6,10.3,5.62E-16,8.60E-02,4.32E-15,2.43E-02
127367,2023-10-16 03:00:00 EDT,99.07,100.45,31,14,95,9.6,10.4,ERROR,24100,7,0,10.7,10.3,8.30E-16,7.19E-02,3.95E-15,2.60E-02
127427,2023-10-16 04:00:00 EDT,99.07,100.45,31,11,95,9.5,10.3,ERROR,24100,7,0,10.5,10.2,1.70E-15,4.47E-02,2.88E-15,3.14E-02
127487,2023-10-16 05:00:00 EDT,99.08,100.46,32,12,95,9.4,10.2,ERROR,24100,7,0,10.5,10.2,2.33E-15,3.89E-02,1.20E-15,5.45E-02
127547,2023-10-16 06:00:00 EDT,99.11,100.49,31,12,97,9.2,9.7,ERROR,24100,7,0,10.2,9.2,1.42E-15,4.97E-02,5.05E-16,1.02E-01
127607,2023-10-16 07:00:00 EDT,99.14,100.52,33,17,93,9.3,10.4,ERROR,24100,5,0,10.5,9.6,7.55E-16,8.42E-02,1.99E-16,1.62E-01
127667,2023-10-16 08:00:00 EDT,99.18,100.56,33,15,94,9.6,10.5,ERROR,24100,7,37,10.8,9.9,1.88E-15,5.91E-02,,
127727,2023-10-16 09:00:00 EDT,99.23,100.61,34,20,82,8.6,11.6,ERROR,24100,6,288,11.6,10.6,3.10E-15,3.57E-02,,
127787,2023-10-16 10:00:00 EDT,99.27,100.65,33,21,76,8.2,12.3,ERROR,24100,7,572,12.8,11.5,1.79E-15,4.29E-02,,
127847,2023-10-16 11:00:00 EDT,99.32,100.71,33,21,79,8.2,11.7,ERROR,24100,7,981,12.3,11.5,3.41E-15,3.05E-02,,
127907,2023-10-16 12:00:00 EDT,99.33,100.71,33,26,67,8.1,14,ERROR,24100,7,645,14,11.7,3.52E-15,2.81E-02,,
127967,2023-10-16 13:00:00 EDT,99.33,100.71,35,19,72,7.6,12.5,ERROR,24100,7,1124,13.7,12.5,3.24E-15,2.93E-02,,
128027,2023-10-16 14:00:00 EDT,99.34,100.72,0,22,66,7.1,13.3,ERROR,24100,7,1010,13.4,12.4,4.01E-15,2.61E-02,,
128087,2023-10-16 15:00:00 EDT,99.37,100.75,34,23,63,7.1,13.8,ERROR,24100,5,1105,14.2,13.1,2.64E-15,3.50E-02,,
128147,2023-10-16 16:00:00 EDT,99.37,100.75,33,32,60,6.8,14.4,ERROR,24100,7,1410,14.8,13.5,4.73E-16,9.83E-02,,
128207,2023-10-16 17:00:00 EDT,99.41,100.8,33,19,66,6.5,12.5,ERROR,24100,7,440,14.4,12.4,2.52E-16,1.48E-01,,
128267,2023-10-16 18:00:00 EDT,99.46,100.85,34,14,70,6.2,11.5,ERROR,24100,4,150,12.6,11.5,6.57E-16,7.57E-02,,
128327,2023-10-16 19:00:00 EDT,99.55,100.94,34,17,72,5.7,10.5,ERROR,24100,4,4,11.7,10.5,1.23E-15,5.37E-02,,
