,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
183347,2023-11-23 23:00:00 EST,100.1,101.53,28,27,85,-1.7,0.6,ERROR,24100,7,0,1.7,0.6,1.40E-16,2.13E-01,7.25E-15,1.79E-02
183407,2023-11-24 00:00:00 EST,100.21,101.64,30,42,72,-5,-0.6,-8,24100,7,0,0.7,-0.6,2.95E-16,1.41E-01,,
183467,2023-11-24 01:00:00 EST,100.31,101.74,31,39,66,-8.4,-2.9,-11,24100,4,0,-0.6,-2.9,4.64E-16,1.05E-01,,
183527,2023-11-24 02:00:00 EST,100.43,101.87,31,29,71,-8.4,-4,-12,24100,1,0,-2.9,-4,3.15E-16,1.27E-01,,
183587,2023-11-24 03:00:00 EST,100.55,101.99,34,18,68,-10.7,-5.7,-12,24100,2,0,-4,-5.7,1.90E-16,1.59E-01,,
183647,2023-11-24 04:00:00 EST,100.63,102.07,34,20,63,-12.5,-6.6,-14,24100,5,0,-5.8,-6.6,2.68E-16,1.32E-01,,
183707,2023-11-24 05:00:00 EST,100.73,102.17,31,18,68,-12.2,-7.3,-14,24100,5,0,-6.6,-7.5,3.51E-16,1.15E-01,,
183767,2023-11-24 06:00:00 EST,100.77,102.22,30,13,73,-12.1,-8.1,-14,24100,3,0,-7.2,-8.2,4.64E-16,9.54E-02,,
183827,2023-11-24 07:00:00 EST,100.84,102.29,30,27,59,-14.6,-7.8,-16,24100,1,0,-7.3,-8.1,1.61E-15,5.73E-02,,
183887,2023-11-24 08:00:00 EST,100.91,102.36,28,20,59,-14.8,-8,-15,24100,1,104,-7.8,-8.2,5.16E-15,2.30E-02,,
183947,2023-11-24 09:00:00 EST,100.98,102.43,30,21,58,-14.2,-7.2,-15,24100,1,599,-7.2,-8,8.54E-15,1.62E-02,,
184007,2023-11-24 10:00:00 EST,101.04,102.49,31,23,59,-14,-7.2,-15,24100,1,1093,-7.1,-7.6,1.01E-14,1.46E-02,,
