,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
282647,2024-01-31 22:00:00 EST,99.84,101.27,20,12,86,-0.2,1.8,,16100,8,0,1.8,1.6,3.30E-15,3.33E-02,3.87E-16,1.17E-01
282707,2024-01-31 23:00:00 EST,99.81,101.24,21,13,86,-0.3,1.8,,16100,8,0,2,1.8,9.57E-16,6.01E-02,,
282767,2024-02-01 00:00:00 EST,99.78,101.21,19,16,87,-0.2,1.7,,16100,8,0,1.8,1.7,7.31E-16,7.07E-02,,
282827,2024-02-01 01:00:00 EST,99.72,101.15,19,11,88,-0.3,1.6,,16100,8,0,1.7,1.6,9.86E-16,5.91E-02,,
282887,2024-02-01 02:00:00 EST,99.73,101.15,22,15,84,-0.6,1.9,,16100,8,0,2,1.5,8.03E-16,6.72E-02,,
282947,2024-02-01 03:00:00 EST,99.72,101.14,23,20,81,-0.8,2,,16100,8,0,2.1,1.9,6.54E-16,7.60E-02,,
283007,2024-02-01 04:00:00 EST,99.68,101.1,22,15,82,-1,1.7,,16100,8,0,2,1.7,5.07E-16,8.80E-02,,
283067,2024-02-01 05:00:00 EST,99.66,101.08,20,15,82,-1.1,1.6,,16100,8,0,1.9,1.6,3.47E-16,1.26E-01,,
283127,2024-02-01 06:00:00 EST,99.62,101.04,19,18,89,-0.3,1.2,,16100,8,0,1.6,1.2,1.09E-16,2.34E-01,,
283187,2024-02-01 07:00:00 EST,99.62,101.04,19,14,98,0.4,0.8,,12900,8,0,1.6,0.8,1.39E-16,1.95E-01,,
283247,2024-02-01 08:00:00 EST,99.62,101.04,20,16,96,0.4,1,,12900,8,9,1,0.8,1.11E-16,2.24E-01,,
283307,2024-02-01 09:00:00 EST,99.59,101.01,19,12,95,0.5,1.3,,12900,8,92,1.3,1,1.10E-16,2.26E-01,,
