,0,1
0,0.8157586797840968,0.034834648673136064
1,0.11706462458463929,0.0512863307980258
2,0.09353473741870126,0.09801864523974152
3,0.08237958899859864,0.13116043966524404
4,0.08305017916271319,0.12877613790801365
5,0.08853944264495689,0.11160916525595481
6,0.10951385601548123,0.06344626975990081
7,0.11828646661534276,0.04937888939224148
8,0.10915553773225259,0.06416156028706993
9,0.09784278451189346,0.08728928733220477
10,0.10026757669541032,0.08180539329057483
11,0.08305017916271319,0.12877613790801365
12,0.09031698810131424,0.10636370139004792
13,0.11188868052558905,0.05939295677260913
14,0.13592158940233087,0.028635464104337045
15,0.13116977641099956,0.03340406761879783
16,0.1415384326525701,0.023866860589876256
17,0.14730436676911937,0.0193366872511385
18,0.11345750183016629,0.05677022483965571
19,0.1384111468084363,0.026489592522829685
20,0.12941699651106017,0.035311509024582154
21,0.12497250392992167,0.04055697289048902
22,0.10977928660512454,0.06296940940845473
23,0.10906515546516415,0.06416156028706993
24,0.09106843000308272,0.10469469015998666
25,0.08431584067880121,0.12424596456927589
26,0.07821021635540677,0.14594311056007248
27,0.1072831928052613,0.06749958274719248
28,0.07761718551353042,0.14808898214157984
29,0.08526581886658124,0.12162323263632245
30,0.06567890904719113,0.20054362080064853
31,0.12399103713405603,0.04174912376910422
32,0.10915553773225259,0.06416156028706993
33,0.04440190435835146,0.3395484132471805
34,0.049323823325326394,0.30139958513149423
35,0.04016466303432229,0.37769724136286686
36,0.08522341124900892,0.12223015664862547
37,0.04843358158644231,0.30855249040318544
38,0.05251434556127059,0.2775565675591903
39,0.06900199527877823,0.18433036885148185
40,0.09608592507314168,0.09134260031949643
41,0.12233646649691071,0.043894995350611574
42,0.06443048289985011,0.20674280536944759
43,0.09452197902459639,0.09563434348251112
44,0.08022500611598518,0.1385517751126583
45,0.1401289765781104,0.02482058129276841
46,0.14391485982626814,0.021959419184091937
47,0.11471819057546977,0.05486278343387139
48,0.0938681387741542,0.09730335471257243
49,0.032736143564069724,0.45161059583700913
50,0.07509461659071039,0.14833768425331725
51,0.09403319795144116,0.0908459260673686
52,0.06552620018039478,0.18905169199589564
53,0.05417095867118064,0.2514649236452329
54,0.04030411732087727,0.35436845969790354
55,0.04589313145347846,0.30739075845646685
56,0.05609926979927363,0.2380427232905367
57,0.07398839398091922,0.15258804769897105
58,0.08031028491355559,0.12977030709598752
59,0.08662676837671748,0.11008441324243315
60,0.06552620018039478,0.1888279886566507
61,0.06458996453792964,0.19352575878079437
62,0.10557429568184239,0.06646226208967056
63,0.1307141724012209,0.03178824450670544
64,0.1415384326525701,0.022169000919173183
65,0.1415384326525701,0.022169000919173183
66,0.14275468054773122,0.021274187562193438
67,0.14523997810709458,0.019484560848233946
68,0.14902779948301761,0.01702382411653965
69,0.14730436676911937,0.018142340812764328
70,0.14203200600262506,0.021945297579928247
71,0.1344130980486173,0.028208991078786463
72,0.12568427899764195,0.037157124648583915
73,0.10188407595724563,0.0733970656062636
74,0.06464290132787105,0.19307835210230448
75,0.09840217274029256,0.08077927580134649
76,0.10152014526592204,0.0740681756239984
77,0.1240410300687412,0.03917045470178834
78,0.11998542495091971,0.04409192816517693
79,0.13150614802244043,0.031117134488970632
80,0.09268138673668193,0.09397777281679774
81,0.08332859907290609,0.1197036568299654
82,0.08894544232314532,0.1038207197435749
83,0.09012556942720917,0.10068887299414579
84,0.13326259031156312,0.029327507775011145
85,0.09608592507314168,0.08570074926473507
86,0.12135563717848875,0.042302301451217446
87,0.1378980080665463,0.025300847668602293
88,0.1374329336941516,0.025524551007847226
89,0.14299103378041433,0.0210504842229485
90,0.1529608188935264,0.01456308738484535
91,0.14957701620186717,0.016576417438049777
92,0.15132573547259923,0.015457900741825095
93,0.15280200805543995,0.01456308738484535
94,0.14345718477532163,0.020826780883703565
95,0.11383489172294604,0.05281635839572945
96,0.13604589303439782,0.026866771043316844
97,0.09727068183223787,0.08301630919379585
98,0.0636725760091312,0.19777612222644816
99,0.09784278451189346,0.08189779249757118
100,0.08503166430047943,0.11478218336657678
101,0.08292259939471766,0.12126958020467994
102,0.09484263857550505,0.08860889267491927
103,0.07420632983876675,0.1516932343419913
104,0.11307436757884926,0.053711171752709196
105,0.10374087576449642,0.06981781217834461
106,0.07827183556448862,0.13670511061258053
107,0.08833396040720845,0.10516293977904453
108,0.06739525084820855,0.18010355842609818
109,0.0937019900894617,0.09151703608510343
110,0.12718275083258723,0.03559120127386936
111,0.13650663990093806,0.026419364364826975
112,0.14436436167011638,0.020155670865968756
113,0.14902779948301761,0.016800120777294713
114,0.14827635758124913,0.01747123079502952
115,0.14054720317684097,0.02306381427615293
116,0.1501145049724261,0.016129010759559904
117,0.15064075621661685,0.015905307420314967
118,0.1417864290855809,0.022169000919173183
119,0.15311863404583365,0.014339384045600412
120,0.10567809555817158,0.06623855875042563
121,0.08853944264495689,0.10471553310055468
122,0.0821696070981755,0.12373031693637424
123,0.08640499219018147,0.11097922659941288
124,0.07420632983876675,0.1516932343419913
125,0.07395188718069878,0.15258804769897105
126,0.13365097529123457,0.030825358223593467
127,0.05417095867118064,0.2514649236452329
128,0.07294564109346327,0.1566147078053799
129,0.08322771142546573,0.1203747668477002
130,0.11055918688679234,0.05773783185911805
131,0.07789983715356472,0.13804733064805016
132,0.10824846430077126,0.044009247410992006
133,0.08526581886658124,0.11411107334884199
134,0.10429411637182708,0.06869929548211992
135,0.11148070669467305,0.05639561182364843
136,0.13101882282911667,0.031564541167460505
137,0.14041725227210625,0.02306381427615293
138,0.1509855757779085,0.01568160408107003
139,0.15264218888781855,0.014786790724090285
140,0.1509855757779085,0.01568160408107003
141,0.15132573547259923,0.015457900741825095
142,0.14750179079559442,0.017918637473519395
143,0.1363539927724894,0.02664306770407191
144,0.1393255647307122,0.02395862763313267
145,0.11605628812367356,0.04946080830705541
146,0.07764874844473771,0.1389421440050299
147,0.09452197902459639,0.08950370603189901
148,0.048932042119182215,0.2850204245319733
149,0.054568619932831124,0.2492278902527835
150,0.07684755304548492,0.14162658407596915
151,0.06922338135265232,0.1720502382132805
152,0.08031028491355559,0.12977030709598752
153,0.1005231264471094,0.07608150567720282
154,0.08770725332134217,0.10717626983224895
155,0.08640499219018147,0.11075552326016794
156,0.08993268392904044,0.10113627967263568
157,0.08479531106779632,0.11567699672355655
158,0.10557429568184239,0.06646226208967056
159,0.12740220675048175,0.035367497934624424
160,0.13725629132475015,0.025748254347092162
161,0.14054720317684097,0.02306381427615293
162,0.09894939938645743,0.07966075910512181
163,0.14251608696665638,0.021497890901438377
164,0.14007620625618403,0.0235112209546428
165,0.08618124463391898,0.11142663327790274
166,0.1323817644594186,0.03022232113199089
167,0.11896765400915393,0.04543414820064655
168,0.059105255104704386,0.22238348954339113
169,0.05624733748705067,0.2380427232905367
170,0.04498595455868371,0.31410185863381496
171,0.0580282380163006,0.22685755632828986
172,0.0636725760091312,0.1979998255656931
173,0.0517317508902537,0.2671241573923784
174,0.04751069651120005,0.2962055914942201
175,0.03401787527683242,0.4125313279015869
176,0.05857250644947114,0.2246205229358405
177,0.07317275331994501,0.15571989444840015
178,0.057260118006027406,0.23133162311318858
179,0.03329346746029566,0.419242428078935
180,0.02953546541338632,0.45950902914302355
181,0.03672344992794875,0.3789905212907579
182,0.056173412516618934,0.23390975796386262
183,0.05775162606410916,0.22511698442889924
184,0.04719539258463916,0.2932609793248652
185,0.09319686074376995,0.09102718802070812
186,0.13150614802244043,0.030576869967835058
187,0.14299103378041433,0.020684999741001287
188,0.15374018252232852,0.013870600251404689
189,0.14036508347759863,0.022883193124742126
190,0.13315850428727596,0.029038134599216472
191,0.13052187632208115,0.031456147321331396
192,0.12233646649691071,0.04046874019466883
193,0.09948498202439343,0.07695875036476675
194,0.07189748854595258,0.15807208622480368
195,0.08526581886658124,0.11191002516624607
196,0.10515476206457407,0.06596778344606255
197,0.11213032815111554,0.05431735851223611
198,0.10407427711994938,0.0681659768298034
199,0.08572769300575829,0.11081092847437565
200,0.07574935200053806,0.14334419055374006
201,0.0794148210502402,0.13037484958966913
202,0.11055918688679234,0.05673537123435104
203,0.08503166430047943,0.11256948318136833
204,0.08853944264495689,0.10267761295453456
205,0.07808652355446292,0.1349910556955249
206,0.11188868052558905,0.054756997188984274
207,0.12709442991972908,0.03497325673531674
208,0.14322518834651615,0.020684999741001287
209,0.1348394647850781,0.02749939923059789
210,0.09854009875300361,0.0789371244101335
211,0.08163685844294226,0.12312081142332436
212,0.1178431846175998,0.046184042992395015
213,0.1247307015484932,0.03761108879580574
214,0.10738019267227233,0.06201103535532905
215,0.12107626212038276,0.04200747556328742
216,0.09908436718617415,0.07783802771826308
217,0.08526581886658124,0.11212984450462016
218,0.09948498202439343,0.07695875036476675
219,0.12281291165492582,0.03980928217954658
220,0.11974962524679307,0.043766030270280094
221,0.09403319795144116,0.08904881397534137
222,0.10557429568184239,0.0653083254309403
223,0.08407263652269016,0.11564695391860551
224,0.07691259554766959,0.1389478037862584
225,0.08595549034633324,0.10993165112087933
226,0.07294564109346327,0.1538955187956961
227,0.06143236204567139,0.20555306331360582
228,0.05327334078172736,0.2514953050337893
229,0.062433463301915605,0.20049721853100186
230,0.0763543021023202,0.14092617783162514
231,0.11653187592940605,0.04794259769938768
232,0.1299360135450158,0.03211560533645364
233,0.11591873895986991,0.04882187505288402
234,0.10814302178723652,0.060911938663458634
235,0.09419718181701041,0.08860917529859319
236,0.09547195721237642,0.0857515238997301
237,0.0638369167518045,0.19368281904140527
238,0.09623710531341613,0.08399296919273742
239,0.14227521015873612,0.02134445775612354
240,0.11360913743536029,0.05211916512849527
241,0.08894544232314532,0.10201815493941228
242,0.06155222624521887,0.20511342463685764
243,0.051995328527314956,0.2602880785687527
244,0.09336636599266421,0.09080736868233402
245,0.11405863927920853,0.05145970711337303
246,0.10515476206457407,0.06596778344606255
247,0.10619076978389415,0.06420922873906988
248,0.11188868052558905,0.054756997188984274
249,0.108883411467383,0.05937320329484005
250,0.11213032815111554,0.05431735851223611
251,0.1064934359676462,0.06354977072394764
252,0.11375986503747575,0.05189934579012119
253,0.08526581886658124,0.11191002516624607
254,0.12163194548906611,0.04134801754816517
255,0.1302891649480412,0.03167596665970548
256,0.1415384326525701,0.022003915771245792
257,0.14902779948301761,0.016508432311893695
258,0.14993661423670224,0.016068793635145528
259,0.15046655874395287,0.015848974296771443
260,0.15311863404583365,0.014310238928152858
261,0.14566662280127707,0.018926445034008615
262,0.13975723977895715,0.023322831801490293
263,0.1357653416359539,0.02662012187710155
264,0.1209636380652044,0.04200747556328742
265,0.1132283217856255,0.052778623143617524
266,0.04622506726589932,0.2998555594760877
267,0.13044454466574346,0.03167596665970548
268,0.13500154798735206,0.027279579892223804
