,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
284807,2024-02-02 10:00:00 EST,100.39,101.82,34,28,79,-3.3,0,-6,24100,7,641,0.1,-0.2,2.90E-15,3.38E-02,3.41E-16,1.14E-01
284867,2024-02-02 11:00:00 EST,100.48,101.91,34,22,77,-3.6,-0.2,-6,24100,7,801,0.1,-0.2,5.92E-15,2.02E-02,,
284927,2024-02-02 12:00:00 EST,100.49,101.92,33,23,72,-4.3,0.1,,24100,7,946,0.2,-0.2,3.91E-15,2.63E-02,,
284987,2024-02-02 13:00:00 EST,100.51,101.94,34,28,70,-4.9,-0.1,-6,24100,6,655,0.2,-0.2,2.58E-15,3.32E-02,,
285047,2024-02-02 14:00:00 EST,100.52,101.96,35,25,73,-5,-0.8,-7,24100,7,504,0.2,-0.8,2.25E-15,3.62E-02,,
285107,2024-02-02 15:00:00 EST,100.56,102,35,21,72,-5.6,-1.1,-7,24100,7,396,-0.8,-1.1,1.37E-15,4.89E-02,,
285167,2024-02-02 16:00:00 EST,100.63,102.07,34,19,74,-5.8,-1.7,-7,24100,7,246,-1.1,-1.7,7.81E-16,6.85E-02,,
285227,2024-02-02 17:00:00 EST,100.7,102.14,35,20,73,-6.5,-2.3,-8,24100,7,69,-1.8,-2.3,5.96E-16,8.17E-02,,
285287,2024-02-02 18:00:00 EST,100.78,102.22,34,21,73,-6.7,-2.5,-9,24100,7,1,-2.3,-2.5,4.13E-16,1.00E-01,,
285347,2024-02-02 19:00:00 EST,100.84,102.28,0,16,74,-7,-3,-8,24100,7,0,-2.4,-3,4.51E-16,9.50E-02,,
285407,2024-02-02 20:00:00 EST,100.86,102.31,2,21,72,-7.2,-3,-9,24100,7,0,-2.8,-3,5.08E-16,8.82E-02,,
285467,2024-02-02 21:00:00 EST,100.87,102.32,2,17,71,-7.6,-3,-9,24100,8,0,-3,-3.1,4.22E-16,9.93E-02,,
