,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
101327,2023-09-28 01:00:00 EDT,101.36,102.77,6,9,89,7,8.7,ERROR,24100,3,0,9.7,8.4,8.19E-15,1.65E-02,1.24E-14,1.34E-02
101387,2023-09-28 02:00:00 EDT,101.36,102.77,4,11,95,7.3,8.1,ERROR,24100,2,0,9.4,7.7,7.46E-15,1.76E-02,,
101447,2023-09-28 03:00:00 EDT,101.33,102.74,5,10,97,7.9,8.4,ERROR,24100,1,0,8.8,7.9,5.23E-15,2.19E-02,,
101507,2023-09-28 04:00:00 EDT,101.33,102.74,5,10,98,7.7,8,ERROR,24100,0,0,8.3,7,7.27E-15,1.79E-02,,
101567,2023-09-28 05:00:00 EDT,101.34,102.75,4,10,99,6.9,7,ERROR,24100,0,0,8,7,9.18E-15,1.55E-02,,
101627,2023-09-28 06:00:00 EDT,101.33,102.74,5,12,100,6.8,6.8,ERROR,24100,0,0,7.7,6.5,5.47E-15,2.17E-02,,
101687,2023-09-28 07:00:00 EDT,101.36,102.78,6,9,100,7.9,7.9,ERROR,24100,5,0,7.9,6.7,1.91E-15,4.02E-02,,
101747,2023-09-28 08:00:00 EDT,101.39,102.8,4,12,100,8.6,8.6,ERROR,24100,4,177,8.6,6.4,3.72E-15,2.77E-02,,
101807,2023-09-28 09:00:00 EDT,101.41,102.82,5,10,91,9.9,11.4,ERROR,24100,4,606,11.4,8.7,7.34E-15,1.80E-02,,
101867,2023-09-28 10:00:00 EDT,101.42,102.83,6,8,74,9.7,14.2,ERROR,24100,2,1231,14.2,11.4,1.08E-14,1.41E-02,,
101927,2023-09-28 11:00:00 EDT,101.4,102.81,6,7,67,10.4,16.4,ERROR,24100,7,1804,16.4,14.2,1.14E-14,1.41E-02,,
101987,2023-09-28 12:00:00 EDT,101.36,102.77,7,6,62,10.6,17.8,ERROR,24100,5,1981,17.9,16.3,1.10E-14,1.42E-02,,
