,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
244007,2024-01-05 02:00:00 EST,101.03,102.51,25,12,83,-16.1,-13.8,-21,24100,6,0,-13.7,-14.2,7.47E-16,9.63E-02,2024-01-05 17:00:00 EST
244067,2024-01-05 03:00:00 EST,100.99,102.47,22,9,85,-16.3,-14.2,-20,24100,5,0,-13.7,-14.3,6.84E-16,7.83E-02,3.10E-16
244127,2024-01-05 04:00:00 EST,101,102.48,23,9,84,-15.2,-13,-18,24100,6,0,-13,-14.4,6.35E-16,7.73E-02,1.32E-01
244187,2024-01-05 05:00:00 EST,100.99,102.47,26,10,83,-14.6,-12.2,-18,24100,6,0,-12.2,-14.2,8.13E-16,6.71E-02,
244247,2024-01-05 06:00:00 EST,100.99,102.47,25,7,81,-14.3,-11.7,-16,24100,7,0,-11.7,-12.1,1.14E-15,5.67E-02,
244307,2024-01-05 07:00:00 EST,100.99,102.47,24,5,80,-14.1,-11.3,-14,24100,7,0,-11.3,-11.9,1.32E-15,5.10E-02,
244367,2024-01-05 08:00:00 EST,100.96,102.44,21,6,78,-13.7,-10.6,-14,24100,8,4,-10.6,-11.3,2.36E-15,3.54E-02,
244427,2024-01-05 09:00:00 EST,100.94,102.42,19,5,76,-13.4,-10,-13,24100,8,141,-10,-10.8,3.34E-15,2.87E-02,
244487,2024-01-05 10:00:00 EST,100.97,102.45,20,13,73,-13,-9,-15,24100,8,358,-8.9,-10,4.26E-15,2.47E-02,
244547,2024-01-05 11:00:00 EST,100.88,102.36,19,13,70,-12.4,-7.9,-14,24100,8,517,-7.8,-8.9,3.73E-15,2.66E-02,
244607,2024-01-05 12:00:00 EST,100.78,102.25,20,14,70,-11.1,-6.4,-12,24100,7,607,-6.3,-7.8,2.83E-15,3.16E-02,
244667,2024-01-05 13:00:00 EST,100.66,102.13,22,13,70,-10,-5.3,-10,24100,8,588,-5.2,-6.5,1.33E-15,5.32E-02,
