,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
86567,2023-09-17 19:00:00 EDT,99.77,101.15,16,10,65,13.5,20.2,ERROR,24100,7,208,22.6,20.1,1.35E-15,5.59E-02,1.27E-14,1.30E-02
86627,2023-09-17 20:00:00 EDT,99.8,101.18,17,7,72,13.2,18.2,ERROR,24100,7,3,20.1,18.2,1.38E-15,4.91E-02,,
86687,2023-09-17 21:00:00 EDT,99.82,101.2,18,8,75,12.9,17.4,ERROR,24100,7,0,18.3,17.4,8.50E-16,6.67E-02,,
86747,2023-09-17 22:00:00 EDT,99.8,101.17,23,9,73,12.7,17.6,ERROR,24100,8,0,17.9,17.2,1.28E-15,5.12E-02,,
86807,2023-09-17 23:00:00 EDT,99.77,101.14,19,8,75,12.7,17.1,ERROR,24100,7,0,17.7,17.1,1.07E-15,5.75E-02,,
86867,2023-09-18 00:00:00 EDT,99.73,101.1,20,5,81,12.9,16.1,ERROR,24100,7,0,17.2,15.9,8.09E-16,6.92E-02,,
86927,2023-09-18 01:00:00 EDT,99.68,101.05,26,5,85,12.7,15.2,ERROR,24100,7,0,16.3,15.1,4.47E-16,1.04E-01,,
86987,2023-09-18 02:00:00 EDT,99.71,101.08,20,8,91,13,14.3,ERROR,24100,7,0,15.7,13.4,3.21E-16,1.25E-01,,
87047,2023-09-18 03:00:00 EDT,99.68,101.05,36,1,95,13.3,14.1,ERROR,24100,7,0,14.8,13.8,3.82E-16,1.10E-01,,
87107,2023-09-18 04:00:00 EDT,99.66,101.03,27,4,93,13.6,14.8,ERROR,24100,7,0,14.8,13.7,5.19E-16,9.50E-02,,
87167,2023-09-18 05:00:00 EDT,99.62,100.99,12,3,100,13,13.1,ERROR,24100,7,0,15.5,12.9,5.11E-16,1.05E-01,,
87227,2023-09-18 06:00:00 EDT,99.64,101.01,21,4,100,12.9,12.9,ERROR,24100,6,0,13.6,12.6,5.85E-16,8.95E-02,,
