,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
71267,2023-09-07 04:00:00 EDT,99.21,100.55,19,9,94,21.2,22.1,ERROR,24100,5,0,22.4,21.7,4.56E-16,9.74E-02,3.59E-15,2.90E-02
71327,2023-09-07 05:00:00 EDT,99.27,100.62,21,12,97,21.1,21.5,ERROR,24100,2,0,22.1,21.4,6.34E-16,8.71E-02,1.20E-15,6.11E-02
71387,2023-09-07 06:00:00 EDT,99.25,100.6,21,9,98,21.1,21.4,ERROR,24100,6,0,21.6,21.3,5.12E-16,9.11E-02,1.21E-15,5.72E-02
71447,2023-09-07 07:00:00 EDT,99.32,100.67,20,8,99,21.3,21.4,ERROR,24100,7,41,21.5,21.1,1.08E-15,6.59E-02,1.08E-15,5.79E-02
71507,2023-09-07 08:00:00 EDT,99.33,100.68,18,8,98,21.6,21.9,ERROR,24100,7,257,21.9,21.4,3.39E-15,2.85E-02,1.03E-15,7.09E-02
71567,2023-09-07 09:00:00 EDT,99.36,100.71,18,10,91,21.7,23.2,ERROR,24100,8,623,23.2,21.9,6.11E-15,2.03E-02,6.12E-16,1.13E-01
71627,2023-09-07 10:00:00 EDT,99.4,100.75,23,14,84,21.4,24.2,ERROR,24100,8,885,24.3,23.2,9.80E-15,1.59E-02,,
71687,2023-09-07 11:00:00 EDT,99.4,100.75,20,14,74,21,26,ERROR,24100,7,2007,26.7,24.2,3.29E-15,3.04E-02,,
71747,2023-09-07 12:00:00 EDT,99.41,100.76,19,18,76,21.4,25.9,ERROR,24100,7,866,26.3,25.6,5.15E-15,2.24E-02,,
71807,2023-09-07 13:00:00 EDT,99.41,100.76,19,18,70,20.6,26.4,ERROR,24100,7,1448,27.2,25.9,6.18E-15,2.27E-02,,
71867,2023-09-07 14:00:00 EDT,99.37,100.72,23,12,58,19.9,29,ERROR,24100,7,1687,29,25.9,1.02E-14,1.46E-02,,
71927,2023-09-07 15:00:00 EDT,99.33,100.68,20,9,66,21.1,27.9,ERROR,24100,7,2419,29.3,26.7,8.76E-15,1.61E-02,,
