,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
86207,2023-09-17 13:00:00 EDT,99.87,101.25,25,9,55,12.9,22.3,ERROR,24100,5,2290,22.3,20.1,1.23E-14,1.35E-02,9.79E-15,1.53E-02
86267,2023-09-17 14:00:00 EDT,99.84,101.22,23,10,47,11.8,23.7,ERROR,24100,6,2338,23.7,21.6,6.17E-15,2.11E-02,,
86327,2023-09-17 15:00:00 EDT,99.81,101.19,17,10,49,11.4,22.7,ERROR,24100,7,1321,24.4,22.5,2.15E-15,3.73E-02,,
86387,2023-09-17 16:00:00 EDT,99.76,101.14,24,8,53,12.4,22.4,ERROR,24100,7,683,24.3,22.3,3.44E-15,2.89E-02,,
86447,2023-09-17 17:00:00 EDT,99.76,101.13,27,16,47,12,23.8,ERROR,24100,6,984,23.8,22.3,1.26E-15,6.79E-02,,
86507,2023-09-17 18:00:00 EDT,99.75,101.12,19,6,51,11.8,22.2,ERROR,24100,7,879,23.9,22.1,9.39E-16,6.23E-02,,
86567,2023-09-17 19:00:00 EDT,99.77,101.15,16,10,65,13.5,20.2,ERROR,24100,7,208,22.6,20.1,1.35E-15,5.59E-02,,
86627,2023-09-17 20:00:00 EDT,99.8,101.18,17,7,72,13.2,18.2,ERROR,24100,7,3,20.1,18.2,1.38E-15,4.91E-02,,
86687,2023-09-17 21:00:00 EDT,99.82,101.2,18,8,75,12.9,17.4,ERROR,24100,7,0,18.3,17.4,8.50E-16,6.67E-02,,
86747,2023-09-17 22:00:00 EDT,99.8,101.17,23,9,73,12.7,17.6,ERROR,24100,8,0,17.9,17.2,1.28E-15,5.12E-02,,
86807,2023-09-17 23:00:00 EDT,99.77,101.14,19,8,75,12.7,17.1,ERROR,24100,7,0,17.7,17.1,1.07E-15,5.75E-02,,
86867,2023-09-18 00:00:00 EDT,99.73,101.1,20,5,81,12.9,16.1,ERROR,24100,7,0,17.2,15.9,8.09E-16,6.92E-02,,
