,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
285287,2024-02-02 18:00:00 EST,100.78,102.22,34,21,73,-6.7,-2.5,-9,24100,7,1,-2.3,-2.5,4.13E-16,1.00E-01,2.85E-16,1.29E-01
285347,2024-02-02 19:00:00 EST,100.84,102.28,0,16,74,-7,-3,-8,24100,7,0,-2.4,-3,4.51E-16,9.50E-02,,
285407,2024-02-02 20:00:00 EST,100.86,102.31,2,21,72,-7.2,-3,-9,24100,7,0,-2.8,-3,5.08E-16,8.82E-02,,
285467,2024-02-02 21:00:00 EST,100.87,102.32,2,17,71,-7.6,-3,-9,24100,8,0,-3,-3.1,4.22E-16,9.93E-02,,
285527,2024-02-02 22:00:00 EST,100.88,102.33,2,16,71,-7.7,-3.1,-8,24100,8,0,-3,-3.2,3.41E-16,1.14E-01,,
285587,2024-02-02 23:00:00 EST,100.86,102.31,1,17,72,-7.8,-3.4,-9,24100,8,0,-3.1,-3.4,2.41E-16,1.45E-01,,
285647,2024-02-03 00:00:00 EST,100.87,102.32,1,15,72,-8.1,-3.7,-9,24100,8,0,-3.4,-3.7,6.01E-16,8.03E-02,,
285707,2024-02-03 01:00:00 EST,100.85,102.3,0,8,74,-8.3,-4.4,-8,24100,7,0,-3.7,-4.4,9.87E-16,5.92E-02,,
285767,2024-02-03 02:00:00 EST,100.84,102.29,35,6,75,-8.6,-4.9,-8,24100,5,0,-4.4,-4.9,1.11E-15,5.58E-02,,
285827,2024-02-03 03:00:00 EST,100.87,102.32,33,11,77,-9,-5.5,-10,24100,1,0,-4.8,-5.5,1.32E-15,5.07E-02,,
285887,2024-02-03 04:00:00 EST,100.86,102.31,34,10,80,-8.9,-6,-10,24100,1,0,-5.4,-6,1.45E-15,5.03E-02,,
285947,2024-02-03 05:00:00 EST,100.89,102.34,35,11,80,-9.2,-6.3,-11,24100,3,0,-6,-6.5,1.65E-15,4.89E-02,,
