,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
282887,2024-02-01 02:00:00 EST,99.73,101.15,22,15,84,-0.6,1.9,,16100,8,0,2,1.5,8.03E-16,6.72E-02,1.28E-15,5.15E-02
282947,2024-02-01 03:00:00 EST,99.72,101.14,23,20,81,-0.8,2,,16100,8,0,2.1,1.9,6.54E-16,7.60E-02,,
283007,2024-02-01 04:00:00 EST,99.68,101.1,22,15,82,-1,1.7,,16100,8,0,2,1.7,5.07E-16,8.80E-02,,
283067,2024-02-01 05:00:00 EST,99.66,101.08,20,15,82,-1.1,1.6,,16100,8,0,1.9,1.6,3.47E-16,1.26E-01,,
283127,2024-02-01 06:00:00 EST,99.62,101.04,19,18,89,-0.3,1.2,,16100,8,0,1.6,1.2,1.09E-16,2.34E-01,,
283187,2024-02-01 07:00:00 EST,99.62,101.04,19,14,98,0.4,0.8,,12900,8,0,1.6,0.8,1.39E-16,1.95E-01,,
283247,2024-02-01 08:00:00 EST,99.62,101.04,20,16,96,0.4,1,,12900,8,9,1,0.8,1.11E-16,2.24E-01,,
283307,2024-02-01 09:00:00 EST,99.59,101.01,19,12,95,0.5,1.3,,12900,8,92,1.3,1,1.10E-16,2.26E-01,,
283367,2024-02-01 10:00:00 EST,99.6,101.02,21,11,92,0.5,1.7,,16100,8,243,1.7,1.2,1.10E-16,2.24E-01,,
283427,2024-02-01 11:00:00 EST,99.61,101.03,22,11,88,0.4,2.2,,16100,7,312,2.2,1.5,1.41E-16,1.98E-01,,
283487,2024-02-01 12:00:00 EST,99.56,100.97,22,13,85,0.2,2.5,,24100,8,380,2.5,2,1.26E-16,2.18E-01,,
283547,2024-02-01 13:00:00 EST,99.51,100.92,21,10,85,0.2,2.5,,24100,7,312,2.6,2.4,1.04E-16,2.41E-01,,
