,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
201587,2023-12-06 15:00:00 EST,100.57,102.03,30,15,78,-13.8,-10.6,-17,12900,6,505,-10.4,-11.2,1.33E-15,5.03E-02,3.94E-16,1.07E-01
201647,2023-12-06 16:00:00 EST,100.59,102.06,30,11,76,-14.3,-10.8,-17,24100,7,194,-10.6,-11.8,1.01E-15,5.90E-02,,
201707,2023-12-06 17:00:00 EST,100.59,102.06,31,13,79,-15,-12,-19,24100,3,6,-10.6,-12,7.57E-16,7.40E-02,,
201767,2023-12-06 18:00:00 EST,100.62,102.09,26,9,85,-14.8,-12.8,-18,24100,3,0,-11.3,-13.2,9.30E-16,7.33E-02,,
201827,2023-12-06 19:00:00 EST,100.63,102.1,26,12,85,-14.5,-12.5,-19,24100,7,0,-12.4,-13.9,9.55E-16,6.59E-02,,
201887,2023-12-06 20:00:00 EST,100.61,102.09,25,10,84,-15.6,-13.4,-19,24100,5,0,-11.7,-13.4,1.19E-15,6.01E-02,,
201947,2023-12-06 21:00:00 EST,100.6,102.08,24,8,88,-15.7,-14.1,-19,24100,1,0,-13.3,-14.1,1.12E-15,5.61E-02,,
202007,2023-12-06 22:00:00 EST,100.55,102.03,21,7,87,-16.3,-14.6,-19,24100,2,0,-14.1,-14.9,1.58E-15,4.97E-02,,
202067,2023-12-06 23:00:00 EST,100.56,102.04,24,10,86,-17,-15.2,-21,24100,7,0,-14.3,-15.5,6.84E-16,7.59E-02,,
202127,2023-12-07 00:00:00 EST,100.5,101.98,21,9,85,-16.1,-14.1,-20,24100,6,0,-14,-15.3,4.61E-16,9.55E-02,,
202187,2023-12-07 01:00:00 EST,100.41,101.89,19,5,87,-16.2,-14.5,-18,24100,5,0,-14,-15.6,4.31E-16,1.03E-01,,
202247,2023-12-07 02:00:00 EST,100.41,101.89,20,9,86,-16,-14.2,-20,24100,8,0,-14.2,-14.7,4.20E-16,1.01E-01,,
