,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
296087,2024-02-10 06:00:00 EST,99.17,100.57,22,10,95,3.9,4.7,,24100,5,0,4.8,4.6,6.06E-15,2.08E-02,6.90E-16,7.38E-02
296147,2024-02-10 07:00:00 EST,99.17,100.57,22,12,97,3.8,4.2,,24100,6,0,4.9,4.1,3.49E-15,2.85E-02,6.86E-16,7.47E-02
296207,2024-02-10 08:00:00 EST,99.21,100.61,22,11,99,3.6,3.7,,19300,6,37,4.2,3.6,3.76E-15,2.82E-02,7.64E-16,6.96E-02
296267,2024-02-10 09:00:00 EST,99.2,100.6,22,11,100,4.2,4.2,,19300,5,251,4.2,3.6,1.31E-15,5.28E-02,7.14E-16,7.21E-02
296327,2024-02-10 10:00:00 EST,99.2,100.6,24,13,98,4.1,4.4,,19300,7,598,4.5,4,1.08E-15,6.95E-02,6.32E-16,7.76E-02
296387,2024-02-10 11:00:00 EST,99.17,100.57,26,16,78,2.2,5.8,,24100,6,978,5.9,4.5,3.47E-16,1.14E-01,4.51E-16,9.46E-02
296447,2024-02-10 12:00:00 EST,99.17,100.57,27,23,71,0.6,5.3,,24100,8,782,5.9,5.2,3.18E-16,1.22E-01,3.29E-16,1.14E-01
296507,2024-02-10 13:00:00 EST,99.13,100.53,26,21,68,0.5,5.8,,24100,7,814,5.8,5.3,1.61E-16,1.75E-01,2.73E-16,1.28E-01
296567,2024-02-10 14:00:00 EST,99.12,100.52,30,17,69,0,5.2,,24100,8,480,6,5.1,2.12E-16,1.54E-01,2.15E-16,1.47E-01
296627,2024-02-10 15:00:00 EST,99.15,100.55,30,16,72,0.2,4.8,,24100,8,429,5.2,4.3,2.34E-16,1.42E-01,,
296687,2024-02-10 16:00:00 EST,99.18,100.58,28,17,70,-0.1,5,,24100,7,209,5.2,4.5,6.01E-16,8.26E-02,,
296747,2024-02-10 17:00:00 EST,99.23,100.63,26,13,75,-0.3,3.7,,24100,8,80,5.1,3.5,7.38E-16,7.07E-02,,
