,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
239747,2024-01-02 03:00:00 EST,100.31,101.76,21,13,84,-8.6,-6.3,-12,24100,4,0,-5.7,-6.5,1.15E-15,5.90E-02,3.39E-16,1.71E-01
239807,2024-01-02 04:00:00 EST,100.27,101.72,21,14,86,-8.1,-6.1,-12,24100,3,0,-6,-6.4,1.57E-15,4.52E-02,6.85E-16,7.41E-02
239867,2024-01-02 05:00:00 EST,100.25,101.7,20,9,87,-8.3,-6.5,-11,24100,4,0,-5.8,-6.5,2.05E-15,3.85E-02,7.39E-16,7.03E-02
239927,2024-01-02 06:00:00 EST,100.26,101.72,19,9,91,-8.1,-6.8,-11,24100,4,0,-6.3,-6.8,2.06E-15,3.82E-02,5.14E-16,8.92E-02
239987,2024-01-02 07:00:00 EST,100.26,101.71,21,13,91,-6.3,-5,-10,24100,5,0,-5,-7,1.71E-15,4.43E-02,3.08E-16,1.22E-01
240047,2024-01-02 08:00:00 EST,100.24,101.69,21,14,87,-5.4,-3.5,-9,24100,6,2,-3.5,-4.9,3.58E-16,1.35E-01,1.46E-16,1.97E-01
240107,2024-01-02 09:00:00 EST,100.24,101.69,22,14,82,-5.1,-2.5,-7,24100,7,54,-2.5,-3.5,2.59E-16,1.44E-01,1.29E-16,2.20E-01
240167,2024-01-02 10:00:00 EST,100.24,101.69,22,19,76,-5.4,-1.7,-7,24100,8,234,-1.7,-2.5,9.15E-16,6.40E-02,2.38E-16,1.76E-01
240227,2024-01-02 11:00:00 EST,100.17,101.61,22,16,72,-5.5,-1.1,-6,24100,8,393,-1,-1.7,1.57E-15,4.49E-02,1.17E-16,2.44E-01
240287,2024-01-02 12:00:00 EST,100.08,101.52,22,20,69,-5.6,-0.7,-6,24100,8,508,-0.7,-1.2,1.68E-15,4.30E-02,,
240347,2024-01-02 13:00:00 EST,99.98,101.42,20,22,68,-5.9,-0.7,-6,24100,7,550,-0.4,-0.8,1.60E-15,4.48E-02,,
240407,2024-01-02 14:00:00 EST,99.93,101.37,22,16,66,-5.9,-0.3,-5,24100,6,657,0.1,-0.6,1.13E-15,5.73E-02,,
