,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
46367,2023-08-20 21:00:00 EDT,100.2,101.57,22,12,72,17.7,22.9,ERROR,24100,8,0,23.6,22.8,2.44E-16,1.40E-01,1.33E-14,1.24E-02
46427,2023-08-20 22:00:00 EDT,100.21,101.58,21,8,79,18.3,22.1,ERROR,24100,8,0,22.9,22.1,2.04E-16,1.57E-01,,
46487,2023-08-20 23:00:00 EDT,100.19,101.56,22,11,81,18.7,22,ERROR,24100,8,0,22.3,21.9,4.74E-16,9.54E-02,,
46547,2023-08-21 00:00:00 EDT,100.21,101.58,25,6,88,18.6,20.7,ERROR,24100,8,0,22,20.5,4.61E-16,9.94E-02,,
46607,2023-08-21 01:00:00 EDT,100.25,101.62,25,8,89,18.5,20.3,ERROR,24100,8,0,20.8,19.8,6.94E-16,1.04E-01,,
46667,2023-08-21 02:00:00 EDT,100.24,101.61,29,8,88,18.4,20.5,ERROR,24100,7,0,20.7,19.6,1.07E-16,2.50E-01,,
46727,2023-08-21 03:00:00 EDT,100.26,101.63,34,31,86,18.8,21.2,ERROR,24100,8,0,21.4,20.7,3.46E-16,1.13E-01,,
46787,2023-08-21 04:00:00 EDT,100.37,101.74,32,32,81,16.4,19.8,ERROR,24100,7,0,21.3,19.8,2.15E-16,1.51E-01,,
46847,2023-08-21 05:00:00 EDT,100.48,101.85,32,21,75,13.2,17.5,ERROR,24100,7,0,19.6,17.5,1.62E-16,1.74E-01,,
46907,2023-08-21 06:00:00 EDT,100.57,101.95,35,29,72,11.3,16.4,ERROR,24100,7,0,17.6,16.4,2.08E-16,1.54E-01,,
46967,2023-08-21 07:00:00 EDT,100.67,102.05,34,26,72,10.5,15.6,ERROR,24100,7,60,16.4,15.6,1.46E-15,6.01E-02,,
47027,2023-08-21 08:00:00 EDT,100.71,102.09,34,23,70,10.5,15.9,ERROR,24100,6,406,15.9,15.4,3.92E-15,2.64E-02,,
