,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
162167,2023-11-09 06:00:00 EST,99.52,100.94,6,31,95,-2.5,-1.7,-9,12900,8,0,-1.7,-1.8,8.92E-16,6.26E-02,2023-11-09 23:00:00 EST
162227,2023-11-09 07:00:00 EST,99.46,100.88,8,23,95,-2.5,-1.9,-8,12900,8,0,-1.7,-2,1.01E-15,5.99E-02,5.68E-15
162287,2023-11-09 08:00:00 EST,99.49,100.91,6,16,97,-2,-1.5,-6,12900,8,18,-1.5,-2,1.12E-15,5.73E-02,2.10E-02
162347,2023-11-09 09:00:00 EST,99.38,100.8,5,18,97,-1.6,-1.2,-6,9700,8,117,-1.1,-1.8,1.24E-15,5.46E-02,
162407,2023-11-09 10:00:00 EST,99.38,100.8,6,16,98,-1.7,-1.4,-6,12900,8,137,-1.1,-1.4,1.35E-15,5.20E-02,
162467,2023-11-09 11:00:00 EST,99.47,100.89,4,13,98,-1.5,-1.2,-5,4800,8,195,-1.2,-1.4,1.46E-15,4.93E-02,
162527,2023-11-09 12:00:00 EST,99.44,100.86,4,11,98,-1.4,-1.2,-5,4000,7,271,-1.1,-1.3,1.58E-15,4.67E-02,
162587,2023-11-09 13:00:00 EST,99.45,100.87,4,10,98,-1.4,-1.2,-5,4800,8,285,-1.1,-1.3,1.69E-15,4.40E-02,
162647,2023-11-09 14:00:00 EST,99.52,100.94,36,1,99,-1.2,-1,-1,4000,7,294,-1,-1.2,1.81E-15,4.13E-02,
162707,2023-11-09 15:00:00 EST,99.53,100.95,19,5,99,-0.9,-0.7,-2,4000,7,292,-0.7,-1.1,9.55E-16,6.76E-02,
162767,2023-11-09 16:00:00 EST,99.6,101.02,22,7,99,-0.4,-0.3,-3,800,ERROR,132,-0.3,-0.7,1.57E-15,4.36E-02,
162827,2023-11-09 17:00:00 EST,99.62,101.05,15,7,99,-0.2,-0.1,-3,1200,ERROR,15,-0.1,-0.3,2.31E-15,3.38E-02,
