,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
232367,2023-12-28 00:00:00 EST,99.96,101.38,6,21,100,2.9,2.9,ERROR,4800,8,0,3,2.9,1.68E-15,5.14E-02,2023-12-28 17:00:00 EST
232427,2023-12-28 01:00:00 EST,99.92,101.34,5,17,100,2.8,2.8,ERROR,16100,8,0,3,2.8,1.83E-15,5.02E-02,3.95E-16
232487,2023-12-28 02:00:00 EST,99.89,101.31,5,16,100,2.7,2.7,ERROR,2400,5,0,3,2.7,1.97E-15,4.83E-02,1.31E-01
232547,2023-12-28 03:00:00 EST,99.86,101.28,6,21,100,2.8,2.8,ERROR,16100,8,0,2.8,2.7,1.31E-15,5.06E-02,
232607,2023-12-28 04:00:00 EST,99.83,101.24,5,18,100,2.8,2.8,ERROR,16100,8,0,2.8,2.7,3.54E-16,1.25E-01,
232667,2023-12-28 05:00:00 EST,99.81,101.22,6,13,100,2.6,2.6,ERROR,8100,8,0,2.8,2.6,1.92E-16,1.67E-01,
232727,2023-12-28 06:00:00 EST,99.81,101.23,6,9,100,2.4,2.5,ERROR,4800,8,0,2.7,2.5,3.99E-16,1.30E-01,
232787,2023-12-28 07:00:00 EST,99.82,101.24,5,13,100,2.2,2.3,ERROR,4800,7,0,2.5,2.3,4.58E-16,1.11E-01,
232847,2023-12-28 08:00:00 EST,99.77,101.19,6,18,100,2.5,2.5,ERROR,4000,8,0,2.5,2.3,7.37E-16,1.06E-01,
232907,2023-12-28 09:00:00 EST,99.75,101.17,6,20,100,2.8,2.8,ERROR,4000,6,24,2.8,2.3,1.53E-15,4.12E-02,
232967,2023-12-28 10:00:00 EST,99.81,101.23,6,23,100,3.1,3.2,ERROR,9700,8,80,3.2,2.6,2.15E-16,1.56E-01,
233027,2023-12-28 11:00:00 EST,99.78,101.19,6,16,100,3.2,3.2,ERROR,9700,8,123,3.3,3.1,4.97E-16,1.29E-01,
