,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
52067,2023-08-24 20:00:00 EDT,99.88,101.26,10,13,98,16.1,16.4,ERROR,3200,7,5,17,16.4,9.00E-16,6.21E-02,2023-08-25 13:00:00 EDT
52127,2023-08-24 21:00:00 EDT,99.85,101.22,9,16,99,16.1,16.4,ERROR,4800,8,0,16.4,16.3,8.79E-16,6.29E-02,9.39E-15
52187,2023-08-24 22:00:00 EDT,99.8,101.17,9,17,99,16.1,16.3,ERROR,4800,8,0,16.4,16.3,7.65E-16,7.04E-02,1.56E-02
52247,2023-08-24 23:00:00 EDT,99.73,101.1,10,14,99,15.8,15.9,ERROR,8100,8,0,16.3,15.9,8.80E-16,6.30E-02,
52307,2023-08-25 00:00:00 EDT,99.66,101.03,9,12,99,15.7,15.8,ERROR,8100,8,0,15.9,15.8,9.17E-16,6.15E-02,
52367,2023-08-25 01:00:00 EDT,99.65,101.02,9,10,99,15.8,15.9,ERROR,6400,8,0,15.9,15.8,9.52E-16,6.01E-02,
52427,2023-08-25 02:00:00 EDT,99.68,101.05,11,5,99,15.8,15.9,ERROR,9700,8,0,15.9,15.9,6.87E-16,9.17E-02,
52487,2023-08-25 03:00:00 EDT,99.62,100.99,4,7,99,15.9,16,ERROR,16100,8,0,16,15.9,1.20E-15,5.54E-02,
52547,2023-08-25 04:00:00 EDT,99.58,100.95,4,10,100,15.9,15.9,ERROR,12900,8,0,16.1,15.9,1.19E-15,6.21E-02,
52607,2023-08-25 05:00:00 EDT,99.56,100.93,5,9,100,15.9,15.9,ERROR,6400,8,0,16,15.9,1.96E-16,1.62E-01,
52667,2023-08-25 06:00:00 EDT,99.6,100.97,5,7,100,15.9,15.9,ERROR,1200,2,0,16,15.8,6.81E-16,8.55E-02,
52727,2023-08-25 07:00:00 EDT,99.63,101,3,5,100,16,16,ERROR,600,ERROR,17,16.1,15.8,8.06E-16,6.96E-02,
