,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
34307,2023-08-12 12:00:00 EDT,99.51,100.88,6,22,71,16.4,21.9,ERROR,24100,6,2390,22.3,20.7,7.70E-15,1.91E-02,2023-08-13 05:00:00 EDT
34367,2023-08-12 13:00:00 EDT,99.46,100.83,9,25,70,16.3,21.9,ERROR,24100,8,2178,23,21.6,3.69E-15,3.10E-02,3.67E-15
34427,2023-08-12 14:00:00 EDT,99.38,100.75,9,26,74,17.3,21.9,ERROR,24100,8,1607,23.5,21.7,8.12E-16,7.50E-02,2.65E-02
34487,2023-08-12 15:00:00 EDT,99.36,100.73,10,13,77,18,22.1,ERROR,24100,8,627,22.5,21.7,8.22E-16,7.14E-02,
34547,2023-08-12 16:00:00 EDT,99.34,100.71,33,12,85,18.1,20.7,ERROR,6400,8,142,22.1,20.7,6.77E-16,8.80E-02,
34607,2023-08-12 17:00:00 EDT,99.35,100.72,10,5,94,18.6,19.5,ERROR,24100,7,77,21.2,19.3,8.07E-16,7.49E-02,
34667,2023-08-12 18:00:00 EDT,99.34,100.71,36,0,90,18.8,20.5,ERROR,24100,6,222,20.5,19.5,7.72E-16,7.22E-02,
34727,2023-08-12 19:00:00 EDT,99.31,100.68,17,6,92,18.8,20.2,ERROR,24100,7,631,21.1,20.2,5.70E-16,8.47E-02,
34787,2023-08-12 20:00:00 EDT,99.3,100.67,12,7,96,18.8,19.4,ERROR,24100,7,167,20.2,19.4,4.74E-16,9.66E-02,
34847,2023-08-12 21:00:00 EDT,99.31,100.68,9,4,99,18.5,18.7,ERROR,24100,8,3,19.4,18.4,3.88E-16,1.06E-01,
34907,2023-08-12 22:00:00 EDT,99.34,100.7,9,6,97,18.6,19.2,ERROR,24100,8,0,19.3,18.4,2.30E-16,1.50E-01,
34967,2023-08-12 23:00:00 EDT,99.37,100.73,8,6,97,18.6,19,ERROR,16100,8,0,19.2,18.9,2.08E-16,1.58E-01,
