,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
57887,2023-08-28 21:00:00 EDT,100.13,101.51,17,10,74,14,18.7,ERROR,24100,1,0,19.4,17.7,3.14E-15,3.08E-02,2023-08-29 14:00:00 EDT
57947,2023-08-28 22:00:00 EDT,100.13,101.51,21,6,77,13.2,17.2,ERROR,24100,0,0,19.2,17.1,2.57E-15,3.52E-02,1.41E-14
58007,2023-08-28 23:00:00 EDT,100.14,101.52,16,9,84,12.1,14.7,ERROR,24100,0,0,17.6,14.7,1.59E-15,4.54E-02,1.20E-02
58067,2023-08-29 00:00:00 EDT,100.13,101.51,18,4,89,11.4,13.2,ERROR,24100,0,0,16.6,13.2,5.62E-15,2.41E-02,
58127,2023-08-29 01:00:00 EDT,100.14,101.51,18,6,83,12.3,15.2,ERROR,24100,0,0,15.5,12.9,3.11E-15,3.09E-02,
58187,2023-08-29 02:00:00 EDT,100.12,101.5,16,9,89,11.9,13.6,ERROR,24100,2,0,15,13.1,4.41E-15,2.46E-02,
58247,2023-08-29 03:00:00 EDT,100.11,101.49,19,7,92,11.9,13.2,ERROR,24100,1,0,13.9,12.8,3.06E-15,3.05E-02,
58307,2023-08-29 04:00:00 EDT,100.06,101.44,19,10,95,12.2,13,ERROR,24100,0,0,13.7,12.2,4.90E-15,2.78E-02,
58367,2023-08-29 05:00:00 EDT,100.02,101.4,21,7,98,10.9,11.2,ERROR,24100,0,0,13.2,10.4,1.60E-15,5.74E-02,
58427,2023-08-29 06:00:00 EDT,100.01,101.39,16,3,100,11.5,11.5,ERROR,24100,2,0,12,10.1,3.04E-15,4.44E-02,
58487,2023-08-29 07:00:00 EDT,100.01,101.39,36,2,100,10.9,10.9,ERROR,24100,5,61,11.8,9.6,5.83E-15,2.04E-02,
58547,2023-08-29 08:00:00 EDT,100.03,101.41,28,5,99,14,14.1,ERROR,24100,7,484,14.1,10.7,8.16E-15,1.68E-02,
