,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
241367,2024-01-03 06:00:00 EST,99.87,101.3,23,10,81,-3.2,-0.3,-4,16100,8,0,-0.2,-0.3,3.49E-16,1.15E-01,2024-01-03 23:00:00 EST
241427,2024-01-03 07:00:00 EST,99.87,101.3,21,10,83,-2.9,-0.3,-4,16100,8,0,-0.2,-0.4,4.06E-16,1.03E-01,6.53E-16
241487,2024-01-03 08:00:00 EST,99.85,101.28,21,5,84,-2.7,-0.4,-2,24100,8,0,-0.3,-0.5,1.87E-16,1.76E-01,9.36E-02
241547,2024-01-03 09:00:00 EST,99.89,101.32,21,10,85,-2.4,-0.1,-3,24100,8,41,-0.1,-0.5,1.08E-16,2.39E-01,
241607,2024-01-03 10:00:00 EST,99.9,101.33,22,8,84,-2.2,0.2,ERROR,24100,8,99,0.2,-0.1,5.35E-16,1.01E-01,
241667,2024-01-03 11:00:00 EST,99.88,101.31,22,11,81,-2.1,0.8,ERROR,24100,8,257,1,0.2,7.33E-16,7.78E-02,
241727,2024-01-03 12:00:00 EST,99.8,101.22,24,11,78,-1.8,1.7,ERROR,24100,8,367,1.7,0.9,7.57E-16,7.33E-02,
241787,2024-01-03 13:00:00 EST,99.72,101.14,21,9,77,-1.7,1.9,ERROR,24100,8,337,1.9,1.6,9.03E-16,6.25E-02,
241847,2024-01-03 14:00:00 EST,99.68,101.1,21,10,74,-1.6,2.4,ERROR,24100,8,431,2.4,1.8,3.05E-16,1.38E-01,
241907,2024-01-03 15:00:00 EST,99.7,101.12,22,12,73,-1.9,2.4,ERROR,24100,8,307,2.5,2.3,1.52E-16,1.82E-01,
241967,2024-01-03 16:00:00 EST,99.73,101.15,20,10,75,-1.9,2,ERROR,24100,8,90,2.4,2,2.29E-16,1.56E-01,
242027,2024-01-03 17:00:00 EST,99.72,101.14,19,12,79,-1.7,1.5,ERROR,16100,8,6,2.1,1.5,2.20E-16,1.47E-01,
