,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
243227,2024-01-04 13:00:00 EST,100.71,102.16,32,18,59,-14.7,-8.1,-15,24100,1,1303,-8.1,-8.7,8.31E-15,1.65E-02,4.79E-16,9.66E-02
243287,2024-01-04 14:00:00 EST,100.78,102.23,29,18,59,-14.8,-8.2,-15,24100,1,1260,-7.9,-8.8,5.54E-15,2.14E-02,7.47E-16,9.63E-02
243347,2024-01-04 15:00:00 EST,100.86,102.32,28,18,53,-16.1,-8.3,-15,24100,1,944,-7.7,-8.6,1.94E-15,4.35E-02,6.84E-16,7.83E-02
243407,2024-01-04 16:00:00 EST,100.89,102.35,29,17,56,-16.3,-8.9,-16,24100,1,446,-8.2,-9,4.51E-16,9.67E-02,6.35E-16,7.73E-02
243467,2024-01-04 17:00:00 EST,100.95,102.42,26,16,63,-16.2,-10.4,-17,24100,1,22,-9,-10.6,3.62E-16,1.08E-01,8.13E-16,6.71E-02
243527,2024-01-04 18:00:00 EST,101.02,102.49,26,15,64,-16.4,-10.8,-18,24100,0,0,-10.3,-10.8,3.19E-16,1.17E-01,1.14E-15,5.67E-02
243587,2024-01-04 19:00:00 EST,101.06,102.54,27,13,67,-16.1,-11.2,-18,24100,0,0,-10.7,-11.2,3.62E-16,1.09E-01,1.32E-15,5.10E-02
243647,2024-01-04 20:00:00 EST,101.07,102.55,29,13,70,-15.7,-11.2,-18,24100,0,0,-10.9,-11.3,5.50E-16,9.68E-02,2.36E-15,3.54E-02
243707,2024-01-04 21:00:00 EST,101.05,102.53,29,10,75,-15.7,-12.2,-18,24100,0,0,-11.2,-12.6,1.84E-15,5.64E-02,,
243767,2024-01-04 22:00:00 EST,101.03,102.51,30,5,73,-16.2,-12.4,-16,24100,0,0,-12.1,-13,7.28E-16,8.18E-02,,
243827,2024-01-04 23:00:00 EST,101.06,102.54,26,9,81,-15.4,-12.8,-18,24100,4,0,-12.4,-14.5,5.82E-16,8.74E-02,,
243887,2024-01-05 00:00:00 EST,101.04,102.52,25,10,80,-16.3,-13.5,-19,24100,5,0,-12.6,-13.7,6.01E-16,9.14E-02,,
