,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
245207,2024-01-05 22:00:00 EST,100.65,102.11,28,15,74,-6.1,-2,-7,24100,8,0,-1.9,-2.2,1.31E-16,2.01E-01,2.74E-15,3.19E-02
245267,2024-01-05 23:00:00 EST,100.65,102.1,27,14,68,-7.5,-2.4,-7,24100,8,0,-1.9,-2.4,1.64E-16,1.75E-01,,
245327,2024-01-06 00:00:00 EST,100.65,102.1,30,13,69,-7.7,-2.7,-7,24100,8,0,-2.3,-2.7,1.26E-16,2.10E-01,,
245387,2024-01-06 01:00:00 EST,100.73,102.18,29,9,70,-7.7,-3,-7,24100,3,0,-2.7,-3.1,4.66E-16,9.59E-02,,
245447,2024-01-06 02:00:00 EST,100.76,102.21,0,13,68,-8.4,-3.3,-8,24100,8,0,-2.9,-3.3,3.70E-16,1.07E-01,,
245507,2024-01-06 03:00:00 EST,100.88,102.34,0,24,70,-9.8,-5.1,-12,24100,8,0,-3.2,-5.1,2.41E-16,1.45E-01,,
245567,2024-01-06 04:00:00 EST,100.88,102.34,2,22,72,-10.8,-6.6,-14,24100,8,0,-5.1,-6.6,2.14E-16,1.60E-01,,
245627,2024-01-06 05:00:00 EST,100.95,102.41,4,20,67,-13.6,-8.6,-16,24100,4,0,-6.6,-8.6,2.92E-16,1.31E-01,,
245687,2024-01-06 06:00:00 EST,101.02,102.48,3,18,68,-14.5,-9.7,-17,24100,3,0,-8.6,-10.1,3.95E-16,1.05E-01,,
245747,2024-01-06 07:00:00 EST,101.01,102.47,3,22,66,-15,-9.7,-18,24100,5,0,-9.4,-10.1,3.84E-16,1.13E-01,,
245807,2024-01-06 08:00:00 EST,101.06,102.52,4,24,63,-15.5,-9.6,-18,24100,7,2,-9.5,-9.7,9.81E-16,6.22E-02,,
245867,2024-01-06 09:00:00 EST,101.05,102.51,7,25,65,-14.9,-9.5,-18,24100,8,108,-9.5,-9.7,1.81E-15,4.11E-02,,
