,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
106787,2023-10-01 20:00:00 EDT,101.08,102.47,32,12,69,14.4,20.1,ERROR,24100,7,0,20.7,19.8,1.97E-15,3.96E-02,2.41E-15,4.10E-02
106847,2023-10-01 21:00:00 EDT,101.1,102.49,31,11,75,14.1,18.6,ERROR,24100,7,0,20.2,18.6,4.89E-15,2.28E-02,,
106907,2023-10-01 22:00:00 EDT,101.09,102.48,32,9,76,13.3,17.6,ERROR,24100,3,0,18.7,17.5,6.99E-15,1.84E-02,,
106967,2023-10-01 23:00:00 EDT,101.1,102.49,34,10,78,13,16.8,ERROR,24100,2,0,17.6,16.4,6.66E-15,1.89E-02,,
107027,2023-10-02 00:00:00 EDT,101.13,102.52,34,13,78,12.5,16.3,ERROR,24100,1,0,17,16.3,5.36E-15,2.15E-02,,
107087,2023-10-02 01:00:00 EDT,101.1,102.49,35,10,79,11.7,15.3,ERROR,24100,3,0,16.3,15.2,5.38E-15,2.15E-02,,
107147,2023-10-02 02:00:00 EDT,101.11,102.5,0,11,85,11.4,13.9,ERROR,24100,1,0,15.2,13.8,6.17E-15,1.97E-02,,
107207,2023-10-02 03:00:00 EDT,101.1,102.49,1,10,90,11.1,12.6,ERROR,24100,1,0,14.1,12.6,4.26E-15,2.50E-02,,
107267,2023-10-02 04:00:00 EDT,101.07,102.46,3,9,97,10.9,11.3,ERROR,24100,1,0,13.4,11.1,3.05E-15,3.01E-02,,
107327,2023-10-02 05:00:00 EDT,101.09,102.48,2,4,96,10.6,11.2,ERROR,24100,1,0,11.8,10.5,5.88E-15,2.07E-02,,
107387,2023-10-02 06:00:00 EDT,101.09,102.49,33,5,100,10.5,10.6,ERROR,24100,1,0,11.7,9.2,4.31E-15,2.46E-02,,
107447,2023-10-02 07:00:00 EDT,101.13,102.53,0,9,91,9.9,11.4,ERROR,24100,2,0,12.1,10,3.08E-15,3.27E-02,,
