,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2 Future,R0 Future
114707,2023-10-07 08:00:00 EDT,99.39,100.76,7,12,100,13.8,13.8,ERROR,24100,8,24,13.9,13.7,9.23E-16,1.27E-01,2.03E-16,1.54E-01
114767,2023-10-07 09:00:00 EDT,99.4,100.77,11,7,100,13.9,13.9,ERROR,19300,8,96,13.9,13.7,4.62E-16,1.01E-01,,
114827,2023-10-07 10:00:00 EDT,99.41,100.78,19,8,100,14.4,14.4,ERROR,19300,8,284,14.5,13.9,3.64E-16,1.23E-01,,
114887,2023-10-07 11:00:00 EDT,99.4,100.77,14,8,100,14.6,14.6,ERROR,19300,8,245,14.6,14.2,6.57E-16,8.06E-02,,
114947,2023-10-07 12:00:00 EDT,99.39,100.76,15,7,98,14.7,15,ERROR,19300,8,519,15,14.5,5.75E-16,9.27E-02,,
115007,2023-10-07 13:00:00 EDT,99.29,100.66,21,10,92,14.6,15.9,ERROR,24100,8,504,15.9,14.9,8.18E-16,8.37E-02,,
115067,2023-10-07 14:00:00 EDT,99.27,100.64,24,26,77,10,14,ERROR,24100,8,345,16.1,14,3.04E-16,1.26E-01,,
115127,2023-10-07 15:00:00 EDT,99.25,100.62,25,22,80,9.9,13.2,ERROR,24100,8,315,14,13.1,6.06E-16,8.06E-02,,
115187,2023-10-07 16:00:00 EDT,99.29,100.67,23,14,87,9.3,11.3,ERROR,8100,8,146,13.2,11.3,8.24E-16,7.25E-02,,
115247,2023-10-07 17:00:00 EDT,99.28,100.66,20,10,95,9.8,10.6,ERROR,19300,8,109,11.2,10.6,2.33E-16,1.52E-01,,
115307,2023-10-07 18:00:00 EDT,99.24,100.62,15,8,95,9.1,9.8,ERROR,16100,8,35,10.5,9.8,2.12E-15,1.00E-01,,
115367,2023-10-07 19:00:00 EDT,99.18,100.56,13,8,99,9.2,9.4,ERROR,24100,7,3,9.8,9.2,3.14E-16,1.26E-01,,
