,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
186647,2023-11-26 06:00:00 EST,100.72,102.16,13,9,89,-3.6,-2.1,-6,24100,8,0,-1.8,-2.2,1.38E-15,4.95E-02,4.51E-16
186707,2023-11-26 07:00:00 EST,100.7,102.14,14,12,86,-3.8,-1.7,-6,19300,7,0,-1.7,-2.2,5.71E-16,8.53E-02,1.04E-01
186767,2023-11-26 08:00:00 EST,100.68,102.12,11,9,85,-3.5,-1.2,-4,24100,8,35,-1.2,-1.8,4.64E-16,9.48E-02,
186827,2023-11-26 09:00:00 EST,100.65,102.09,10,7,82,-3,-0.3,-3,24100,7,162,-0.3,-1.2,1.90E-15,4.16E-02,
186887,2023-11-26 10:00:00 EST,100.56,101.99,13,14,65,-3.8,2.2,ERROR,24100,7,444,2.5,-0.3,4.51E-15,2.53E-02,
186947,2023-11-26 11:00:00 EST,100.44,101.87,13,14,59,-3.9,3.2,ERROR,24100,7,813,3.3,1.8,6.91E-15,1.88E-02,
187007,2023-11-26 12:00:00 EST,100.31,101.74,13,15,53,-4.3,4.6,ERROR,24100,7,1282,4.6,3.1,3.55E-15,2.91E-02,
187067,2023-11-26 13:00:00 EST,100.22,101.65,13,17,49,-5.3,4.4,ERROR,24100,8,1125,4.8,4,1.12E-15,6.91E-02,
187127,2023-11-26 14:00:00 EST,100.13,101.56,13,19,48,-5.9,4.1,ERROR,24100,8,719,4.6,4,1.82E-16,2.03E-01,
187187,2023-11-26 15:00:00 EST,100,101.43,12,15,49,-6,3.8,ERROR,24100,8,389,4.2,3.8,2.75E-16,1.54E-01,
187247,2023-11-26 16:00:00 EST,99.85,101.28,10,13,53,-5.5,3.1,ERROR,24100,7,134,3.8,3.1,6.40E-16,8.86E-02,
187307,2023-11-26 17:00:00 EST,99.76,101.18,8,9,56,-5.6,2.3,ERROR,24100,8,4,3.8,2.3,1.81E-16,1.75E-01,
