43007,2023-08-18 13:00:00 EDT,98.94,100.3,27,24,64,13.8,20.7,ERROR,24100,5,1803,22.1,20.7,1.35E-15
43067,2023-08-18 14:00:00 EDT,98.94,100.29,21,23,60,13.7,21.7,ERROR,24100,5,2801,22.7,20.5,5.13E-02
43127,2023-08-18 15:00:00 EDT,98.97,100.33,21,28,65,13.4,20.2,ERROR,24100,6,1595,22.4,19.9,
43187,2023-08-18 16:00:00 EDT,98.97,100.33,21,21,69,14.8,20.7,ERROR,24100,7,1236,21,19.9,
43247,2023-08-18 17:00:00 EDT,98.99,100.35,23,23,64,14.3,21.3,ERROR,24100,7,1071,21.3,19.8,
43307,2023-08-18 18:00:00 EDT,99.02,100.38,24,18,84,15.4,18.2,ERROR,16100,7,678,21.6,18.1,
43367,2023-08-18 19:00:00 EDT,99.05,100.41,26,10,95,15.8,16.7,ERROR,24100,8,257,18.2,15.7,
43427,2023-08-18 20:00:00 EDT,99.11,100.48,27,20,90,14.9,16.5,ERROR,24100,7,60,16.8,16.5,
43487,2023-08-18 21:00:00 EDT,99.18,100.55,28,22,91,13.8,15.4,ERROR,24100,7,0,16.5,15.4,
43547,2023-08-18 22:00:00 EDT,99.24,100.61,26,19,92,13.6,14.9,ERROR,24100,8,0,15.8,14.9,
43607,2023-08-18 23:00:00 EDT,99.25,100.62,27,27,90,12.9,14.5,ERROR,24100,8,0,14.9,14.5,
43667,2023-08-19 00:00:00 EDT,99.28,100.65,28,17,93,12.9,14,ERROR,24100,8,0,14.6,13.8,
