,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
112007,2023-10-05 11:00:00 EDT,100.49,101.86,18,16,65,16,22.9,ERROR,24100,8,1135,22.9,20.9,6.45E-15,1.93E-02,5.89E-16
112067,2023-10-05 12:00:00 EDT,100.45,101.82,17,15,57,16.1,25,ERROR,24100,8,1626,25.1,22.7,8.73E-15,1.60E-02,8.14E-02
112127,2023-10-05 13:00:00 EDT,100.35,101.72,18,18,53,15.9,26,ERROR,24100,7,2102,26,26,5.70E-15,2.10E-02,
112187,2023-10-05 14:00:00 EDT,100.27,101.64,19,19,52,16,26.4,ERROR,24100,8,1755,26.9,25.7,2.23E-15,3.70E-02,
112247,2023-10-05 15:00:00 EDT,100.21,101.58,17,19,51,15.5,26.2,ERROR,24100,7,1252,27.1,26.1,1.58E-15,5.46E-02,
112307,2023-10-05 16:00:00 EDT,100.16,101.53,17,15,50,15.4,26.4,ERROR,24100,8,1131,27,26.2,4.29E-16,9.85E-02,
112367,2023-10-05 17:00:00 EDT,100.11,101.48,17,20,52,15.1,25.6,ERROR,24100,7,509,26.5,25.6,9.98E-16,6.02E-02,
112427,2023-10-05 18:00:00 EDT,100.09,101.46,17,9,59,15.4,23.8,ERROR,24100,7,172,25.6,23.8,1.85E-15,4.04E-02,
112487,2023-10-05 19:00:00 EDT,100.1,101.47,15,9,63,15.1,22.5,ERROR,24100,7,14,23.7,22.5,2.51E-15,3.47E-02,
112547,2023-10-05 20:00:00 EDT,100.08,101.45,16,8,69,15.3,21.3,ERROR,24100,7,0,22.6,20.9,4.16E-15,2.64E-02,
112607,2023-10-05 21:00:00 EDT,100.06,101.43,16,10,63,14.1,21.4,ERROR,24100,7,0,21.5,20.6,7.06E-15,1.84E-02,
112667,2023-10-05 22:00:00 EDT,100.02,101.39,16,12,53,11.5,21.3,ERROR,24100,8,0,21.4,20.9,2.20E-15,3.95E-02,
