,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
59567,2023-08-30 01:00:00 EDT,99.36,100.72,13,5,94,17.5,18.5,ERROR,24100,7,0,18.8,18,5.63E-16,8.53E-02,4.42E-16
59627,2023-08-30 02:00:00 EDT,99.29,100.65,32,5,93,17.9,19,ERROR,24100,8,0,19.1,17.6,7.35E-16,7.82E-02,1.03E-01
59687,2023-08-30 03:00:00 EDT,99.26,100.62,26,11,96,18.1,18.8,ERROR,12900,8,0,19.5,17.6,1.40E-15,6.82E-02,
59747,2023-08-30 04:00:00 EDT,99.11,100.47,2,8,98,17.6,17.9,ERROR,24100,8,0,19.5,17.8,2.66E-15,3.02E-02,
59807,2023-08-30 05:00:00 EDT,99.09,100.44,6,4,100,17.8,17.9,ERROR,800,ERROR,0,18.4,17.4,1.55E-15,6.29E-02,
59867,2023-08-30 06:00:00 EDT,99.1,100.46,15,12,100,17,17,ERROR,9700,7,0,18.1,17,5.43E-16,9.28E-02,
59927,2023-08-30 07:00:00 EDT,99.11,100.47,32,4,100,17.1,17.1,ERROR,4800,7,6,17.4,16.8,7.14E-16,7.81E-02,
59987,2023-08-30 08:00:00 EDT,99.13,100.49,12,4,100,17.4,17.5,ERROR,6400,8,65,17.5,17.1,9.08E-16,6.54E-02,
60047,2023-08-30 09:00:00 EDT,99.1,100.46,1,5,93,17.9,19.1,ERROR,6400,8,198,19.1,17.6,5.23E-16,9.68E-02,
60107,2023-08-30 10:00:00 EDT,99.12,100.48,0,11,94,17.1,18.1,ERROR,12900,8,348,19.1,17.8,6.04E-16,9.34E-02,
60167,2023-08-30 11:00:00 EDT,99.13,100.49,33,18,96,16.7,17.3,ERROR,2400,8,155,18.2,17.3,6.02E-16,9.41E-02,
60227,2023-08-30 12:00:00 EDT,99.19,100.56,35,29,95,15.1,15.8,ERROR,6400,8,427,18.2,15.8,1.70E-15,5.01E-02,
