167087,2023-11-12 16:00:00 EST,101.86,103.32,30,4,52,-7.7,1,ERROR,24100,1,505,1.8,1,1.38E-15
167147,2023-11-12 17:00:00 EST,101.84,103.3,36,3,56,-8,-0.2,-1,24100,0,30,1.1,-0.2,4.73E-02
167207,2023-11-12 18:00:00 EST,101.84,103.31,15,3,68,-8,-3,-4,24100,0,0,0,-3,
167267,2023-11-12 19:00:00 EST,101.82,103.29,17,4,70,-7.8,-3,-5,24100,0,0,-1.4,-4.3,
167327,2023-11-12 20:00:00 EST,101.78,103.24,24,3,70,-7.7,-3,-4,24100,0,0,-2.4,-3.8,
167387,2023-11-12 21:00:00 EST,101.76,103.22,22,5,70,-7.3,-2.6,-5,24100,0,0,-2.6,-4.5,
167447,2023-11-12 22:00:00 EST,101.76,103.23,17,6,76,-9.4,-5.8,-9,24100,0,0,-2.3,-6.7,
167507,2023-11-12 23:00:00 EST,101.7,103.16,17,3,74,-8.2,-4.2,-5,24100,0,0,-4,-6,
167567,2023-11-13 00:00:00 EST,101.68,103.14,19,6,82,-7.9,-5.3,-8,24100,0,0,-3.8,-6.8,
167627,2023-11-13 01:00:00 EST,101.66,103.12,15,8,82,-7.3,-4.8,-8,24100,0,0,-4.8,-6.4,
167687,2023-11-13 02:00:00 EST,101.61,103.07,13,3,83,-8.2,-5.8,-7,24100,0,0,-4.3,-6.2,
167747,2023-11-13 03:00:00 EST,101.55,103.01,11,4,81,-9.2,-6.5,-8,24100,1,0,-4.9,-6.5,
