,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
53807,2023-08-26 01:00:00 EDT,99.68,101.05,26,9,95,17.6,18.5,ERROR,24100,8,0,18.9,18.2,6.73E-16,7.93E-02,4.38E-16
53867,2023-08-26 02:00:00 EDT,99.64,101.01,25,9,96,17.1,17.7,ERROR,24100,8,0,18.8,17.7,3.72E-16,1.08E-01,9.71E-02
53927,2023-08-26 03:00:00 EDT,99.62,100.98,26,10,95,17,17.9,ERROR,24100,8,0,17.9,17.5,3.06E-16,1.29E-01,
53987,2023-08-26 04:00:00 EDT,99.61,100.97,28,9,93,16.9,18,ERROR,24100,8,0,18,17.3,2.38E-16,1.44E-01,
54047,2023-08-26 05:00:00 EDT,99.64,101.01,27,16,90,16.7,18.4,ERROR,24100,8,0,18.4,17.6,3.53E-16,1.15E-01,
54107,2023-08-26 06:00:00 EDT,99.65,101.02,28,11,95,16.9,17.7,ERROR,24100,7,0,18.5,17.6,4.31E-16,1.04E-01,
54167,2023-08-26 07:00:00 EDT,99.74,101.11,29,8,96,17.3,18,ERROR,24100,7,60,18,17.6,2.16E-15,4.81E-02,
54227,2023-08-26 08:00:00 EDT,99.79,101.16,27,17,91,17.1,18.6,ERROR,24100,7,359,19.4,18.1,2.13E-15,3.81E-02,
54287,2023-08-26 09:00:00 EDT,99.81,101.18,30,23,90,17.3,19,ERROR,24100,8,558,19.5,18.6,3.76E-15,2.81E-02,
54347,2023-08-26 10:00:00 EDT,99.86,101.23,32,26,83,16.6,19.5,ERROR,24100,8,614,19.8,18.8,5.35E-15,2.15E-02,
54407,2023-08-26 11:00:00 EDT,99.92,101.29,30,26,82,16.4,19.4,ERROR,24100,8,941,19.4,18.9,5.67E-15,2.15E-02,
54467,2023-08-26 12:00:00 EDT,99.96,101.33,32,29,80,15.5,19,ERROR,24100,8,1154,20.2,18.9,6.99E-15,1.83E-02,
