200927,2023-12-06 04:00:00 EST,100.48,101.93,35,8,92,-8.1,-7,-11,16100,8,0,-6.6,-7,1.58E-15
200987,2023-12-06 05:00:00 EST,100.48,101.93,33,12,92,-8.7,-7.6,-13,9700,8,0,-6.9,-7.6,4.97E-02
201047,2023-12-06 06:00:00 EST,100.52,101.98,35,14,91,-9.8,-8.6,-15,6400,8,0,-6.9,-8.6,
201107,2023-12-06 07:00:00 EST,100.57,102.03,34,13,84,-12.1,-9.9,-16,16100,7,0,-7.7,-9.9,
201167,2023-12-06 08:00:00 EST,100.61,102.08,32,16,84,-14.3,-12.1,-20,24100,8,27,-9.8,-12.2,
201227,2023-12-06 09:00:00 EST,100.65,102.12,33,12,82,-14.4,-11.9,-18,24100,1,132,-10.7,-12.4,
201287,2023-12-06 10:00:00 EST,100.67,102.14,31,18,78,-14.1,-11.1,-19,24100,1,524,-11.1,-11.9,
201347,2023-12-06 11:00:00 EST,100.64,102.1,34,12,76,-14.2,-10.7,-17,24100,6,1054,-10.7,-11.1,
201407,2023-12-06 12:00:00 EST,100.59,102.05,33,15,75,-14.4,-10.8,-18,24100,6,917,-10.5,-11,
201467,2023-12-06 13:00:00 EST,100.58,102.04,34,12,72,-15,-10.9,-17,24100,6,1195,-10.5,-11.1,
201527,2023-12-06 14:00:00 EST,100.56,102.02,29,10,74,-14.6,-10.9,-16,24100,7,683,-10.5,-11.2,
201587,2023-12-06 15:00:00 EST,100.57,102.03,30,15,78,-13.8,-10.6,-17,12900,6,505,-10.4,-11.2,
