212327,2023-12-14 02:00:00 EST,102.17,103.65,22,6,78,-13.6,-10.3,-14,24100,0,0,-8.7,-10.7,4.11E-15
212387,2023-12-14 03:00:00 EST,102.21,103.69,22,10,81,-12.4,-9.7,-15,24100,1,0,-9.7,-10.6,2.50E-02
212447,2023-12-14 04:00:00 EST,102.14,103.62,22,9,76,-13.3,-9.8,-15,24100,3,0,-9.4,-10,
212507,2023-12-14 05:00:00 EST,102.14,103.62,20,8,78,-13,-9.8,-14,24100,7,0,-9.5,-10.1,
212567,2023-12-14 06:00:00 EST,102.07,103.55,19,9,74,-12.9,-9.1,-14,24100,6,0,-9.1,-9.9,
212627,2023-12-14 07:00:00 EST,102.08,103.56,22,11,78,-13.2,-10,-16,24100,3,0,-9.2,-10,
212687,2023-12-14 08:00:00 EST,102.09,103.57,19,6,79,-12.1,-9,-12,24100,7,21,-8.8,-10.1,
212747,2023-12-14 09:00:00 EST,102.03,103.51,18,7,79,-10.5,-7.5,-11,24100,7,199,-7.5,-9,
212807,2023-12-14 10:00:00 EST,102,103.48,19,8,69,-9.7,-4.9,-8,24100,7,411,-4.9,-7.4,
212867,2023-12-14 11:00:00 EST,101.88,103.35,20,13,62,-9.1,-2.7,-7,24100,7,593,-2.7,-4.8,
212927,2023-12-14 12:00:00 EST,101.7,103.17,19,13,63,-8.1,-1.9,-6,24100,8,420,-1.9,-2.8,
212987,2023-12-14 13:00:00 EST,101.55,103.02,20,19,66,-6.2,-0.6,-6,24100,7,579,-0.6,-1.9,
