,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
202007,2023-12-06 22:00:00 EST,100.55,102.03,21,7,87,-16.3,-14.6,-19,24100,2,0,-14.1,-14.9,1.58E-15,4.97E-02,1.24E-15
202067,2023-12-06 23:00:00 EST,100.56,102.04,24,10,86,-17,-15.2,-21,24100,7,0,-14.3,-15.5,6.84E-16,7.59E-02,5.21E-02
202127,2023-12-07 00:00:00 EST,100.5,101.98,21,9,85,-16.1,-14.1,-20,24100,6,0,-14,-15.3,4.61E-16,9.55E-02,
202187,2023-12-07 01:00:00 EST,100.41,101.89,19,5,87,-16.2,-14.5,-18,24100,5,0,-14,-15.6,4.31E-16,1.03E-01,
202247,2023-12-07 02:00:00 EST,100.41,101.89,20,9,86,-16,-14.2,-20,24100,8,0,-14.2,-14.7,4.20E-16,1.01E-01,
202307,2023-12-07 03:00:00 EST,100.42,101.89,22,5,87,-15.2,-13.4,-17,24100,8,0,-13.4,-14.3,6.06E-16,7.99E-02,
202367,2023-12-07 04:00:00 EST,100.3,101.77,19,6,86,-15.1,-13.2,-17,24100,7,0,-12.9,-13.5,7.54E-16,7.06E-02,
202427,2023-12-07 05:00:00 EST,100.27,101.74,14,6,86,-14.8,-13,-17,24100,8,0,-12.9,-13.2,1.13E-15,7.02E-02,
202487,2023-12-07 06:00:00 EST,100.25,101.72,20,8,87,-13.9,-12.1,-17,24100,8,0,-12.1,-13,5.16E-16,9.00E-02,
202547,2023-12-07 07:00:00 EST,100.21,101.68,11,5,87,-13.6,-11.8,-15,24100,8,0,-11.8,-12.1,1.45E-15,5.41E-02,
202607,2023-12-07 08:00:00 EST,100.15,101.62,6,11,87,-13.4,-11.7,-18,9700,8,13,-11.6,-11.9,1.29E-15,5.77E-02,
202667,2023-12-07 09:00:00 EST,100.11,101.58,6,10,87,-13.1,-11.4,-17,16100,8,100,-11.4,-11.7,1.51E-15,5.09E-02,
