,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
51287,2023-08-24 07:00:00 EDT,100.25,101.63,9,7,98,13.5,13.8,ERROR,24100,3,56,13.8,13.2,3.08E-15,3.12E-02,9.52E-16
51347,2023-08-24 08:00:00 EDT,100.25,101.63,11,14,88,14.2,16.3,ERROR,24100,2,530,16.3,13.8,7.39E-15,1.79E-02,6.01E-02
51407,2023-08-24 09:00:00 EDT,100.22,101.6,12,14,78,15,18.9,ERROR,24100,2,1175,18.9,16.3,1.03E-14,1.45E-02,
51467,2023-08-24 10:00:00 EDT,100.21,101.58,13,16,69,15,20.9,ERROR,24100,4,1724,21.1,19,9.32E-15,1.57E-02,
51527,2023-08-24 11:00:00 EDT,100.16,101.53,13,16,65,16,22.9,ERROR,24100,7,2057,23,20.9,1.09E-14,1.41E-02,
51587,2023-08-24 12:00:00 EDT,100.13,101.5,11,31,59,15,23.3,ERROR,24100,7,2397,24.1,22.4,5.34E-15,2.23E-02,
51647,2023-08-24 13:00:00 EDT,100.08,101.45,13,27,61,14.8,22.6,ERROR,24100,7,1949,24,22.6,1.99E-15,5.63E-02,
51707,2023-08-24 14:00:00 EDT,100.05,101.43,15,13,70,15.1,20.6,ERROR,24100,7,676,23.6,19.7,3.56E-16,1.11E-01,
51767,2023-08-24 15:00:00 EDT,100,101.38,15,15,68,14.8,20.8,ERROR,24100,8,343,21.1,20.6,2.85E-16,1.28E-01,
51827,2023-08-24 16:00:00 EDT,99.93,101.31,18,12,75,15.3,19.9,ERROR,24100,8,245,20.8,19.9,3.64E-16,1.11E-01,
51887,2023-08-24 17:00:00 EDT,99.97,101.35,15,14,84,15.5,18.2,ERROR,24100,8,182,20.8,18.2,3.62E-16,1.11E-01,
51947,2023-08-24 18:00:00 EDT,99.91,101.29,13,11,93,16.1,17.2,ERROR,24100,8,81,18.2,17.2,5.35E-16,1.08E-01,
