,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
251207,2024-01-10 02:00:00 EST,96.88,98.27,7,28,99,0.7,0.9,ERROR,9700,8,0,0.9,0.4,7.21E-16,5.91E-02,1.07E-15
251267,2024-01-10 03:00:00 EST,96.79,98.18,6,23,99,1.2,1.3,ERROR,9700,8,0,1.4,0.9,7.29E-16,7.76E-02,5.67E-02
251327,2024-01-10 04:00:00 EST,96.71,98.1,6,24,100,1.4,1.4,ERROR,8100,8,0,1.5,1,9.60E-16,6.66E-02,
251387,2024-01-10 05:00:00 EST,96.69,98.08,18,16,100,1.6,1.6,ERROR,6400,8,0,1.7,1.4,7.00E-16,7.86E-02,
251447,2024-01-10 06:00:00 EST,96.62,98,7,10,100,1.4,1.4,ERROR,11300,8,0,2,1.4,1.12E-15,5.68E-02,
251507,2024-01-10 07:00:00 EST,96.61,97.99,36,3,100,1.6,1.6,ERROR,8100,8,0,1.7,1.1,3.48E-15,3.48E-02,
251567,2024-01-10 08:00:00 EST,96.66,98.04,18,11,100,2.1,2.1,ERROR,16100,8,4,2.1,1.1,5.75E-15,2.08E-02,
251627,2024-01-10 09:00:00 EST,96.73,98.11,19,10,99,2.6,2.7,ERROR,24100,7,62,2.8,2.1,2.00E-15,6.62E-02,
251687,2024-01-10 10:00:00 EST,96.8,98.18,20,13,88,2.4,4.2,ERROR,24100,6,551,4.2,2.7,6.50E-16,8.17E-02,
251747,2024-01-10 11:00:00 EST,96.83,98.21,21,17,83,1.4,4.1,ERROR,24100,7,644,4.3,3.9,5.99E-16,1.01E-01,
251807,2024-01-10 12:00:00 EST,96.79,98.16,22,25,72,0.2,4.8,ERROR,24100,5,417,4.8,4.1,3.10E-16,1.39E-01,
251867,2024-01-10 13:00:00 EST,96.85,98.22,21,34,72,-0.1,4.5,ERROR,24100,6,525,5,4.3,1.88E-16,1.79E-01,
