14807,2023-07-29 23:00:00 EDT,99.95,101.33,28,7,83,11.2,14.1,ERROR,24100,1,0,15.3,13.8,3.54E-15
14867,2023-07-30 00:00:00 EDT,99.98,101.36,26,8,91,11.2,12.6,ERROR,24100,1,0,14,12.4,3.27E-02
14927,2023-07-30 01:00:00 EDT,100.01,101.39,28,9,90,10.8,12.4,ERROR,24100,1,0,12.6,10.8,
14987,2023-07-30 02:00:00 EDT,100.01,101.39,28,10,96,10.6,11.3,ERROR,24100,0,0,12.2,10.8,
15047,2023-07-30 03:00:00 EDT,100.02,101.41,24,3,97,10.2,10.6,ERROR,24100,0,0,12.1,10.2,
15107,2023-07-30 04:00:00 EDT,100.01,101.4,24,5,98,9.8,10,ERROR,24100,0,0,10.8,9.2,
15167,2023-07-30 05:00:00 EDT,100,101.39,27,11,99,9,9.2,ERROR,24100,1,0,10.7,8.5,
15227,2023-07-30 06:00:00 EDT,100.02,101.41,25,8,97,9.3,9.7,ERROR,24100,2,4,9.9,9.1,
15287,2023-07-30 07:00:00 EDT,100.04,101.42,27,11,97,11.6,12.1,ERROR,24100,1,236,12.1,9.7,
15347,2023-07-30 08:00:00 EDT,100.08,101.46,28,14,86,12.2,14.4,ERROR,24100,1,786,14.4,12.2,
15407,2023-07-30 09:00:00 EDT,100.09,101.47,28,12,75,12.5,16.9,ERROR,24100,1,1449,16.9,14.5,
15467,2023-07-30 10:00:00 EDT,100.1,101.48,29,16,67,12.8,18.9,ERROR,24100,1,2061,18.9,16.8,
