54047,2023-08-26 05:00:00 EDT,99.64,101.01,27,16,90,16.7,18.4,ERROR,24100,8,0,18.4,17.6,2.30E-16
54107,2023-08-26 06:00:00 EDT,99.65,101.02,28,11,95,16.9,17.7,ERROR,24100,7,0,18.5,17.6,1.42E-01
54167,2023-08-26 07:00:00 EDT,99.74,101.11,29,8,96,17.3,18,ERROR,24100,7,60,18,17.6,
54227,2023-08-26 08:00:00 EDT,99.79,101.16,27,17,91,17.1,18.6,ERROR,24100,7,359,19.4,18.1,
54287,2023-08-26 09:00:00 EDT,99.81,101.18,30,23,90,17.3,19,ERROR,24100,8,558,19.5,18.6,
54347,2023-08-26 10:00:00 EDT,99.86,101.23,32,26,83,16.6,19.5,ERROR,24100,8,614,19.8,18.8,
54407,2023-08-26 11:00:00 EDT,99.92,101.29,30,26,82,16.4,19.4,ERROR,24100,8,941,19.4,18.9,
54467,2023-08-26 12:00:00 EDT,99.96,101.33,32,29,80,15.5,19,ERROR,24100,8,1154,20.2,18.9,
54527,2023-08-26 13:00:00 EDT,99.97,101.34,32,25,75,15.4,19.8,ERROR,24100,7,1758,20.4,18.5,
54587,2023-08-26 14:00:00 EDT,100.02,101.4,32,29,78,14.5,18.5,ERROR,24100,7,1502,19.9,18.4,
54647,2023-08-26 15:00:00 EDT,100.02,101.4,34,37,73,13.6,18.5,ERROR,24100,8,1365,20.2,18.4,
54707,2023-08-26 16:00:00 EDT,100.02,101.4,32,27,69,12.9,18.5,ERROR,24100,7,1406,18.8,18.1,
