237887,2023-12-31 20:00:00 EST,100.35,101.8,30,7,76,-10.2,-6.6,-10,24100,7,0,-6.2,-6.9,2.42E-15
237947,2023-12-31 21:00:00 EST,100.37,101.83,27,8,80,-10.9,-8,-12,24100,5,0,-6.6,-8,3.47E-02
238007,2023-12-31 22:00:00 EST,100.38,101.84,29,7,82,-10.1,-7.5,-11,24100,6,0,-7,-8,
238067,2023-12-31 23:00:00 EST,100.41,101.86,35,10,76,-10.2,-6.7,-11,24100,6,0,-6.6,-7.8,
238127,2024-01-01 00:00:00 EST,100.4,101.85,35,10,77,-10.5,-7.2,-12,24100,6,0,-6.7,-7.2,
238187,2024-01-01 01:00:00 EST,100.41,101.86,35,9,78,-10.8,-7.5,-12,24100,5,0,-7.2,-7.6,
238247,2024-01-01 02:00:00 EST,100.45,101.91,35,18,76,-11.1,-7.5,-14,24100,3,0,-7.2,-7.6,
238307,2024-01-01 03:00:00 EST,100.48,101.94,0,12,78,-11.2,-8.1,-14,24100,6,0,-7.5,-8.3,
238367,2024-01-01 04:00:00 EST,100.48,101.94,34,13,75,-11.7,-8.1,-14,24100,3,0,-7.8,-8.2,
238427,2024-01-01 05:00:00 EST,100.49,101.95,34,12,75,-11.4,-7.7,-13,24100,7,0,-7.7,-8.1,
238487,2024-01-01 06:00:00 EST,100.54,102,35,10,72,-11.6,-7.3,-12,24100,8,0,-7.3,-7.7,
238547,2024-01-01 07:00:00 EST,100.58,102.04,34,11,70,-12,-7.3,-12,24100,7,0,-7.2,-7.3,
