203567,2023-12-08 00:00:00 EST,100.34,101.8,4,15,90,-9.4,-7.9,-14,12900,8,0,-7.9,-8.2,2.68E-16
203627,2023-12-08 01:00:00 EST,100.41,101.87,4,12,92,-9.1,-8,-13,12900,8,0,-7.9,-8.1,1.32E-01
203687,2023-12-08 02:00:00 EST,100.48,101.94,3,13,87,-9.6,-7.8,-14,16100,8,0,-7.8,-8.1,
203747,2023-12-08 03:00:00 EST,100.52,101.98,4,12,88,-9.4,-7.8,-13,6400,8,0,-7.6,-7.8,
203807,2023-12-08 04:00:00 EST,100.58,102.04,5,10,86,-9.6,-7.6,-12,16100,8,0,-7.6,-7.8,
203867,2023-12-08 05:00:00 EST,100.6,102.06,6,8,88,-9.2,-7.5,-12,16100,8,0,-7.5,-7.8,
203927,2023-12-08 06:00:00 EST,100.65,102.11,4,9,88,-9.1,-7.4,-12,16100,8,0,-7.4,-7.6,
203987,2023-12-08 07:00:00 EST,100.66,102.12,5,10,88,-9.1,-7.4,-12,16100,8,0,-7.4,-7.5,
204047,2023-12-08 08:00:00 EST,100.72,102.18,5,11,88,-9.1,-7.4,-12,16100,8,33,-7.3,-7.5,
204107,2023-12-08 09:00:00 EST,100.74,102.2,7,13,88,-8.8,-7.1,-13,16100,8,142,-7.1,-7.4,
204167,2023-12-08 10:00:00 EST,100.74,102.2,7,15,88,-8.2,-6.5,-12,16100,8,420,-6.5,-7.1,
204227,2023-12-08 11:00:00 EST,100.76,102.22,7,14,86,-7.9,-6,-12,16100,8,453,-6,-6.5,
