172247,2023-11-16 06:00:00 EST,100.75,102.18,25,11,97,-1.2,-0.9,-5,24100,0,0,0.3,-0.9,1.09E-14
172307,2023-11-16 07:00:00 EST,100.77,102.2,21,8,98,-1.1,-0.9,-4,24100,1,0,-0.3,-1.4,1.53E-02
172367,2023-11-16 08:00:00 EST,100.83,102.26,19,8,99,-0.4,-0.2,-3,24100,2,157,-0.2,-2.6,
172427,2023-11-16 09:00:00 EST,100.86,102.29,24,8,92,1.7,2.9,ERROR,24100,2,678,2.9,-0.2,
172487,2023-11-16 10:00:00 EST,100.85,102.27,25,7,80,2.1,5.3,ERROR,24100,2,1170,5.3,2.9,
172547,2023-11-16 11:00:00 EST,100.82,102.24,25,5,65,1.1,7.1,ERROR,24100,3,1512,7.1,5.5,
172607,2023-11-16 12:00:00 EST,100.76,102.18,36,2,62,1.5,8.3,ERROR,24100,4,1639,8.4,7,
172667,2023-11-16 13:00:00 EST,100.71,102.13,20,12,48,0,10.4,ERROR,24100,6,1548,10.4,8.5,
172727,2023-11-16 14:00:00 EST,100.63,102.04,21,10,35,-3.2,11.7,ERROR,24100,7,1305,12,10.2,
172787,2023-11-16 15:00:00 EST,100.57,101.99,20,8,31,-5.2,11.2,ERROR,24100,8,789,12,11.2,
172847,2023-11-16 16:00:00 EST,100.53,101.95,15,9,38,-4.1,9.5,ERROR,24100,8,272,11.2,9.5,
172907,2023-11-16 17:00:00 EST,100.51,101.93,17,8,38,-4.9,8.4,ERROR,24100,7,25,9.4,7.6,
