160007,2023-11-07 18:00:00 EST,99.95,101.36,30,30,71,-4.3,0.3,ERROR,24100,8,0,0.8,0.3,1.23E-14
160067,2023-11-07 19:00:00 EST,100.09,101.5,32,26,67,-5.4,0.1,ERROR,24100,8,0,0.3,0,1.30E-02
160127,2023-11-07 20:00:00 EST,100.18,101.6,30,28,67,-5.6,-0.3,-7,24100,8,0,0.1,-0.3,
160187,2023-11-07 21:00:00 EST,100.24,101.66,31,27,64,-6.6,-0.5,-7,24100,8,0,-0.3,-0.5,
160247,2023-11-07 22:00:00 EST,100.3,101.72,32,39,60,-7.6,-0.8,-8,24100,8,0,-0.4,-0.8,
160307,2023-11-07 23:00:00 EST,100.37,101.79,33,31,60,-7.9,-1.1,-8,24100,8,0,-0.9,-1.1,
160367,2023-11-08 00:00:00 EST,100.39,101.82,32,23,60,-8.1,-1.2,-7,24100,8,0,-1.1,-1.2,
160427,2023-11-08 01:00:00 EST,100.45,101.88,33,25,54,-9.9,-1.7,-8,24100,7,0,-1.1,-1.7,
160487,2023-11-08 02:00:00 EST,100.51,101.94,31,22,55,-9.5,-1.6,-8,24100,7,0,-1.6,-1.7,
160547,2023-11-08 03:00:00 EST,100.57,102,30,22,57,-9.2,-1.7,-8,24100,7,0,-1.6,-2,
160607,2023-11-08 04:00:00 EST,100.61,102.05,31,23,57,-9.3,-1.9,-8,24100,7,0,-1.6,-2.1,
160667,2023-11-08 05:00:00 EST,100.72,102.16,30,19,59,-9,-1.9,-7,24100,7,0,-1.7,-2,
