256967,2024-01-14 02:00:00 EST,98.29,99.7,24,45,61,-11.1,-4.6,-14,24100,8,0,-3.9,-4.6,6.90E-16
257027,2024-01-14 03:00:00 EST,98.4,99.81,22,31,63,-11.3,-5.2,-13,24100,6,0,-4.6,-5.2,7.60E-02
257087,2024-01-14 04:00:00 EST,98.43,99.84,23,27,66,-10,-4.6,-12,24100,7,0,-4.6,-5.2,
257147,2024-01-14 05:00:00 EST,98.47,99.88,22,20,64,-10.4,-4.5,-11,24100,7,0,-4.4,-4.7,
257207,2024-01-14 06:00:00 EST,98.5,99.91,21,20,66,-10.1,-4.7,-11,24100,7,0,-4.3,-4.7,
257267,2024-01-14 07:00:00 EST,98.49,99.9,21,19,73,-9.5,-5.3,-12,24100,4,0,-4.6,-5.4,
257327,2024-01-14 08:00:00 EST,98.51,99.92,21,20,64,-11.2,-5.4,-12,24100,3,9,-5.2,-5.4,
257387,2024-01-14 09:00:00 EST,98.53,99.95,23,17,60,-12.2,-5.5,-12,24100,3,190,-5.3,-5.9,
257447,2024-01-14 10:00:00 EST,98.54,99.96,22,30,57,-11.5,-4.3,-12,24100,6,471,-4.3,-5.8,
257507,2024-01-14 11:00:00 EST,98.58,100,23,31,56,-10.8,-3.2,-11,24100,6,850,-3.1,-4.4,
257567,2024-01-14 12:00:00 EST,98.6,100.02,23,25,59,-10.1,-3.2,-10,24100,7,1438,-3,-3.6,
257627,2024-01-14 13:00:00 EST,98.67,100.09,29,15,73,-9.1,-4.9,-10,3200,ERROR,491,-3.2,-4.9,
