,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
252047,2024-01-10 16:00:00 EST,97.22,98.6,23,30,73,-2,2.4,ERROR,24100,8,173,3.3,2.4,1.45E-16,1.94E-01,3.55E-15
252107,2024-01-10 17:00:00 EST,97.41,98.79,22,23,76,-2.2,1.6,ERROR,24100,8,19,2.3,1.6,8.21E-16,1.53E-01,2.79E-02
252167,2024-01-10 18:00:00 EST,97.62,99.01,23,25,81,-2.2,0.7,ERROR,12900,8,0,1.7,0.7,3.31E-16,1.23E-01,
252227,2024-01-10 19:00:00 EST,97.86,99.25,28,37,89,-1.6,-0.1,-7,16100,8,0,1.1,-0.1,8.23E-16,7.04E-02,
252287,2024-01-10 20:00:00 EST,98.1,99.5,28,45,74,-6.1,-2,-10,24100,8,0,0.8,-2,1.07E-15,5.67E-02,
252347,2024-01-10 21:00:00 EST,98.28,99.68,29,31,71,-8.3,-3.7,-11,24100,8,0,-2,-3.7,6.87E-16,7.49E-02,
252407,2024-01-10 22:00:00 EST,98.48,99.89,28,32,68,-9.4,-4.4,-12,24100,8,0,-3.8,-4.4,6.18E-16,7.94E-02,
252467,2024-01-10 23:00:00 EST,98.6,100.01,27,26,68,-9.9,-4.9,-12,24100,7,0,-4.4,-4.9,3.56E-16,1.10E-01,
252527,2024-01-11 00:00:00 EST,98.7,100.11,27,17,66,-10.5,-5.2,-11,24100,6,0,-4.8,-5.3,3.71E-16,1.07E-01,
252587,2024-01-11 01:00:00 EST,98.83,100.24,27,22,70,-9.7,-5.2,-12,24100,7,0,-5.1,-5.2,3.88E-16,1.04E-01,
252647,2024-01-11 02:00:00 EST,98.96,100.37,27,23,69,-10.2,-5.3,-12,24100,6,0,-5.1,-5.4,4.20E-16,9.88E-02,
252707,2024-01-11 03:00:00 EST,99.07,100.49,29,17,76,-9.4,-5.8,-12,24100,6,0,-5.3,-5.8,3.16E-16,1.21E-01,
