108647,2023-10-03 03:00:00 EDT,100.57,101.95,20,10,97,15.8,16.2,ERROR,24100,1,0,16.6,15.9,1.97E-15
108707,2023-10-03 04:00:00 EDT,100.57,101.95,22,11,99,15.6,15.6,ERROR,24100,0,0,16.2,15.3,3.90E-02
108767,2023-10-03 05:00:00 EDT,100.58,101.96,23,13,98,15.4,15.7,ERROR,24100,0,0,15.9,15.6,
108827,2023-10-03 06:00:00 EDT,100.6,101.98,22,13,97,15.2,15.6,ERROR,24100,1,0,15.9,15.4,
108887,2023-10-03 07:00:00 EDT,100.62,102.01,22,10,99,14.9,15.2,ERROR,24100,4,0,15.6,15.1,
108947,2023-10-03 08:00:00 EDT,100.65,102.04,21,8,97,15.4,15.8,ERROR,24100,6,126,15.8,15.1,
109007,2023-10-03 09:00:00 EDT,100.67,102.05,21,7,87,15.6,17.8,ERROR,24100,6,392,17.8,15.9,
109067,2023-10-03 10:00:00 EDT,100.66,102.04,24,15,76,15.4,19.8,ERROR,24100,3,1162,19.8,17.8,
109127,2023-10-03 11:00:00 EDT,100.65,102.03,24,14,71,15.6,21.1,ERROR,24100,5,1852,22.1,19.7,
109187,2023-10-03 12:00:00 EDT,100.64,102.02,26,12,57,15.8,24.9,ERROR,24100,5,2210,24.9,21,
109247,2023-10-03 13:00:00 EDT,100.61,101.98,26,14,48,15.7,27.3,ERROR,24100,4,2303,27.5,25,
109307,2023-10-03 14:00:00 EDT,100.56,101.93,28,17,44,15.3,28.6,ERROR,24100,2,2344,28.9,27.5,
