106007,2023-10-01 07:00:00 EDT,101.13,102.53,29,12,95,12.4,13.2,ERROR,24100,5,0,13.3,11,5.38E-15
106067,2023-10-01 08:00:00 EDT,101.14,102.54,25,9,100,13.2,13.3,ERROR,24100,5,102,13.8,12.9,2.15E-02
106127,2023-10-01 09:00:00 EDT,101.18,102.58,29,9,86,14.1,16.5,ERROR,24100,3,557,16.5,13.2,
106187,2023-10-01 10:00:00 EDT,101.18,102.57,29,8,69,14.1,19.7,ERROR,24100,4,1363,19.7,16.5,
106247,2023-10-01 11:00:00 EDT,101.15,102.54,31,6,65,14.8,21.6,ERROR,24100,2,1896,21.6,19.6,
106307,2023-10-01 12:00:00 EDT,101.15,102.54,35,10,57,14.2,23,ERROR,24100,3,2177,23,21.6,
106367,2023-10-01 13:00:00 EDT,101.13,102.52,36,3,55,14.8,24.3,ERROR,24100,6,2285,24.8,22.9,
106427,2023-10-01 14:00:00 EDT,101.06,102.45,35,10,55,15.1,24.6,ERROR,24100,6,1888,25.4,24.1,
106487,2023-10-01 15:00:00 EDT,101.04,102.43,33,15,53,15,25,ERROR,24100,7,1637,25.7,24.3,
106547,2023-10-01 16:00:00 EDT,101.01,102.4,0,16,58,15.4,24,ERROR,24100,7,750,25.2,23.4,
106607,2023-10-01 17:00:00 EDT,101,102.39,32,13,62,15.6,23.1,ERROR,24100,6,817,24.5,22.9,
106667,2023-10-01 18:00:00 EDT,101.04,102.43,32,18,68,15.6,21.5,ERROR,24100,6,380,23.3,21.5,
