248447,2024-01-08 04:00:00 EST,100.7,102.16,28,13,82,-8.5,-6,-11,24100,8,0,-5.6,-6,3.13E-16
248507,2024-01-08 05:00:00 EST,100.81,102.27,30,15,82,-8.4,-5.8,-12,24100,8,0,-5.8,-6,1.24E-01
248567,2024-01-08 06:00:00 EST,100.87,102.33,21,3,82,-8.7,-6.2,-8,24100,8,0,-5.8,-6.2,
248627,2024-01-08 07:00:00 EST,101.03,102.49,22,8,84,-8.2,-5.9,-10,24100,7,0,-5.9,-6.6,
248687,2024-01-08 08:00:00 EST,101.17,102.63,26,9,85,-8.4,-6.2,-10,24100,7,3,-5.9,-6.3,
248747,2024-01-08 09:00:00 EST,101.21,102.67,24,6,83,-8.1,-5.7,-9,24100,8,87,-5.7,-6.2,
248807,2024-01-08 10:00:00 EST,101.3,102.76,25,8,81,-7.6,-4.9,-8,16100,8,245,-4.9,-5.7,
248867,2024-01-08 11:00:00 EST,101.31,102.77,25,9,82,-6.4,-3.7,-7,19300,8,453,-3.7,-4.9,
248927,2024-01-08 12:00:00 EST,101.28,102.74,30,11,78,-6.3,-3,-7,24100,8,744,-3,-3.7,
248987,2024-01-08 13:00:00 EST,101.28,102.74,26,8,74,-6.3,-2.3,-5,24100,7,848,-2.3,-3,
249047,2024-01-08 14:00:00 EST,101.33,102.79,26,14,71,-6.5,-2,-7,24100,7,702,-1.9,-2.3,
249107,2024-01-08 15:00:00 EST,101.38,102.84,27,13,71,-6.7,-2.1,-7,24100,7,543,-1.9,-2.1,
