102887,2023-09-29 03:00:00 EDT,100.98,102.38,5,10,100,9.8,9.8,ERROR,24100,7,0,10.5,9.8,2.58E-15
102947,2023-09-29 04:00:00 EDT,100.98,102.38,5,10,100,9.7,9.7,ERROR,24100,8,0,10.2,9.6,3.35E-02
103007,2023-09-29 05:00:00 EDT,100.99,102.39,5,10,100,10.2,10.2,ERROR,24100,7,0,10.2,9.7,
103067,2023-09-29 06:00:00 EDT,101.01,102.41,5,10,100,10.7,10.7,ERROR,24100,8,0,10.7,10.2,
103127,2023-09-29 07:00:00 EDT,101.07,102.47,5,12,99,10.7,10.8,ERROR,24100,8,0,10.8,10.7,
103187,2023-09-29 08:00:00 EDT,101.09,102.49,4,10,99,11,11.2,ERROR,24100,6,60,11.2,10.7,
103247,2023-09-29 09:00:00 EDT,101.14,102.54,6,7,94,11.8,12.8,ERROR,24100,7,302,12.8,11.2,
103307,2023-09-29 10:00:00 EDT,101.12,102.52,6,10,79,12.3,15.9,ERROR,24100,3,1068,15.9,12.8,
103367,2023-09-29 11:00:00 EDT,101.11,102.51,7,10,65,11.5,18.1,ERROR,24100,7,1736,18.3,16,
103427,2023-09-29 12:00:00 EDT,101.1,102.5,14,5,59,11.4,19.5,ERROR,24100,6,1803,19.9,18,
103487,2023-09-29 13:00:00 EDT,101.06,102.46,11,15,59,11.6,19.7,ERROR,24100,6,1567,20.2,19.2,
103547,2023-09-29 14:00:00 EDT,100.98,102.38,15,7,60,12.1,20,ERROR,24100,7,1113,20.5,19.4,
