37127,2023-08-14 11:00:00 EDT,100.19,101.57,26,13,81,15.6,18.9,ERROR,24100,6,2378,18.9,17.4,1.56E-15
37187,2023-08-14 12:00:00 EDT,100.17,101.55,27,17,73,15.4,20.2,ERROR,24100,6,2908,20.5,17.9,4.64E-02
37247,2023-08-14 13:00:00 EDT,100.16,101.54,26,15,70,15.7,21.4,ERROR,24100,7,3113,21.7,20.1,
37307,2023-08-14 14:00:00 EDT,100.13,101.51,27,10,69,16,21.9,ERROR,24100,7,3144,22.4,20.7,
37367,2023-08-14 15:00:00 EDT,100.1,101.48,24,15,71,16,21.5,ERROR,24100,8,2550,21.9,21.1,
37427,2023-08-14 16:00:00 EDT,100.06,101.44,27,9,66,15.1,21.7,ERROR,24100,6,2686,22.6,21.4,
37487,2023-08-14 17:00:00 EDT,100.03,101.4,32,15,59,14.5,22.8,ERROR,24100,6,1557,23.4,21.8,
37547,2023-08-14 18:00:00 EDT,100,101.38,30,15,61,14.9,22.6,ERROR,24100,6,1434,22.9,22.1,
37607,2023-08-14 19:00:00 EDT,99.99,101.37,27,12,65,14.7,21.5,ERROR,24100,7,724,22.6,21.5,
37667,2023-08-14 20:00:00 EDT,99.99,101.37,27,10,77,15.5,19.7,ERROR,24100,7,221,21.5,19.7,
37727,2023-08-14 21:00:00 EDT,99.99,101.37,29,9,77,15.1,19.3,ERROR,24100,6,4,19.7,18.7,
37787,2023-08-14 22:00:00 EDT,100.01,101.39,31,11,85,15.2,17.7,ERROR,24100,6,0,19.3,17.4,
