,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
260327,2024-01-16 10:00:00 EST,100.02,101.48,10,10,86,-11.4,-9.4,-15,4800,8,244,-9.4,-10.3,1.14E-15,4.78E-02,2.53E-15
260387,2024-01-16 11:00:00 EST,99.93,101.39,11,12,85,-11.1,-8.9,-15,1600,2,404,-8.9,-10.2,1.18E-15,4.46E-02,3.60E-02
260447,2024-01-16 12:00:00 EST,99.83,101.29,9,8,86,-10.8,-8.8,-13,1600,3,534,-8.8,-9.3,1.23E-15,4.13E-02,
260507,2024-01-16 13:00:00 EST,99.74,101.2,3,5,86,-10.3,-8.3,-11,3200,6,581,-8.3,-8.9,1.27E-15,3.81E-02,
260567,2024-01-16 14:00:00 EST,99.66,101.11,6,5,84,-10.3,-8.1,-11,4800,8,562,-7.9,-8.3,1.41E-15,5.02E-02,
260627,2024-01-16 15:00:00 EST,99.63,101.08,36,3,85,-10.3,-8.2,-10,9700,8,520,-7.8,-8.3,4.94E-16,9.97E-02,
260687,2024-01-16 16:00:00 EST,99.63,101.08,31,6,87,-10.2,-8.3,-12,12900,8,301,-8.1,-8.3,5.58E-16,9.80E-02,
260747,2024-01-16 17:00:00 EST,99.58,101.04,22,3,93,-10.1,-9.2,-11,16100,8,40,-8.3,-10.2,1.15E-15,5.83E-02,
260807,2024-01-16 18:00:00 EST,99.6,101.06,24,5,94,-13.9,-13.1,-16,24100,2,0,-8.6,-13.1,1.18E-15,5.45E-02,
260867,2024-01-16 19:00:00 EST,99.61,101.07,27,4,93,-12.4,-11.5,-14,9700,2,0,-10.8,-12.9,1.24E-15,5.29E-02,
260927,2024-01-16 20:00:00 EST,99.6,101.06,20,7,86,-15.6,-13.7,-18,3200,5,0,-11.1,-13.9,3.61E-15,3.11E-02,
260987,2024-01-16 21:00:00 EST,99.59,101.05,23,9,88,-14,-12.4,-18,9700,2,0,-11.7,-16.1,3.59E-15,2.80E-02,
