179567,2023-11-21 08:00:00 EST,101.75,103.22,6,18,83,-9.2,-6.7,-13,24100,2,131,-6.7,-7.9,3.27E-16
179627,2023-11-21 09:00:00 EST,101.69,103.16,7,20,82,-8,-5.4,-12,24100,7,447,-5.4,-6.7,1.17E-01
179687,2023-11-21 10:00:00 EST,101.59,103.06,9,17,82,-6.2,-3.5,-9,24100,7,710,-3.5,-5.4,
179747,2023-11-21 11:00:00 EST,101.51,102.98,8,24,74,-6.5,-2.5,-9,24100,7,852,-2.5,-3.5,
179807,2023-11-21 12:00:00 EST,101.36,102.82,8,21,72,-6.3,-1.9,-8,24100,7,711,-1.8,-2.6,
179867,2023-11-21 13:00:00 EST,101.24,102.7,8,23,68,-6.4,-1.3,-7,24100,8,414,-1.3,-1.8,
179927,2023-11-21 14:00:00 EST,101.04,102.5,8,25,64,-7.2,-1.3,-8,24100,8,277,-1.2,-1.3,
179987,2023-11-21 15:00:00 EST,101,102.46,8,23,63,-7.3,-1.2,-7,24100,8,141,-1.2,-1.3,
180047,2023-11-21 16:00:00 EST,100.89,102.35,8,28,62,-7.3,-0.9,-7,24100,8,37,-0.9,-1.3,
180107,2023-11-21 17:00:00 EST,100.81,102.27,8,23,62,-7.1,-0.7,-7,16100,8,2,-0.6,-1,
180167,2023-11-21 18:00:00 EST,100.66,102.11,7,23,72,-5.4,-1,-7,12900,8,0,-0.5,-1,
180227,2023-11-21 19:00:00 EST,100.65,102.1,8,15,80,-4.2,-1.1,-6,12900,8,0,-0.8,-1.1,
