178487,2023-11-20 14:00:00 EST,101.8,103.27,27,5,51,-10,-1.1,-3,24100,2,1382,-0.8,-1.6,1.19E-15
178547,2023-11-20 15:00:00 EST,101.83,103.3,27,9,49,-10.6,-1.1,-4,24100,2,971,-0.8,-1.2,5.40E-02
178607,2023-11-20 16:00:00 EST,101.87,103.34,29,10,52,-10.5,-1.9,-6,24100,2,426,-1,-2.1,
178667,2023-11-20 17:00:00 EST,101.94,103.41,25,6,54,-10.7,-2.6,-5,24100,1,11,-2,-3.9,
178727,2023-11-20 18:00:00 EST,101.97,103.45,28,7,60,-11.3,-4.7,-8,24100,1,0,-2.7,-4.7,
178787,2023-11-20 19:00:00 EST,102.01,103.49,25,8,64,-10.7,-4.8,-8,24100,1,0,-4.2,-5.1,
178847,2023-11-20 20:00:00 EST,102.06,103.54,24,4,68,-10.9,-6,-8,24100,0,0,-5.1,-6.8,
178907,2023-11-20 21:00:00 EST,102.05,103.52,32,4,66,-11.3,-6,-8,24100,0,0,-5.3,-6.2,
178967,2023-11-20 22:00:00 EST,102.05,103.52,26,3,69,-11.1,-6.3,-8,24100,2,0,-5.3,-7.4,
179027,2023-11-20 23:00:00 EST,102.01,103.48,36,1,71,-11.2,-6.8,-7,24100,1,0,-6.8,-8.3,
179087,2023-11-21 00:00:00 EST,102,103.47,6,10,73,-11.4,-7.3,-12,24100,2,0,-6.8,-8.6,
179147,2023-11-21 01:00:00 EST,102.02,103.49,5,9,74,-11.3,-7.4,-12,24100,2,0,-6.3,-7.7,
