167807,2023-11-13 04:00:00 EST,101.5,102.96,11,4,80,-9.5,-6.5,-8,24100,1,0,-5.4,-7.6,8.15E-16
167867,2023-11-13 05:00:00 EST,101.46,102.92,36,2,83,-8.9,-6.5,-7,24100,1,0,-5.5,-8,7.13E-02
167927,2023-11-13 06:00:00 EST,101.37,102.84,8,5,90,-9.1,-7.7,-10,24100,1,0,-6.5,-8,
167987,2023-11-13 07:00:00 EST,101.28,102.74,8,5,92,-7.2,-6.1,-9,24100,5,4,-6.1,-8.2,
168047,2023-11-13 08:00:00 EST,101.24,102.7,9,9,89,-5.7,-4.2,-8,24100,6,93,-4.2,-6.1,
168107,2023-11-13 09:00:00 EST,101.15,102.6,8,9,89,-4.7,-3.1,-7,24100,7,224,-3.1,-4.2,
168167,2023-11-13 10:00:00 EST,101.07,102.53,10,14,84,-4.5,-2.2,-7,24100,8,372,-2.2,-3.1,
168227,2023-11-13 11:00:00 EST,100.98,102.43,10,12,81,-4.3,-1.5,-6,24100,8,298,-1.4,-2.2,
168287,2023-11-13 12:00:00 EST,100.82,102.27,12,17,91,-3.1,-1.8,-7,1200,ERROR,240,-1.2,-1.9,
168347,2023-11-13 13:00:00 EST,100.74,102.19,10,14,91,-2.6,-1.4,-6,16100,8,550,-1.2,-1.9,
168407,2023-11-13 14:00:00 EST,100.62,102.07,9,18,90,-2.6,-1.2,-6,16100,8,304,-1.1,-1.7,
168467,2023-11-13 15:00:00 EST,100.55,102,10,16,89,-2.6,-1,-6,16100,8,224,-1,-1.2,
