,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
245567,2024-01-06 04:00:00 EST,100.88,102.34,2,22,72,-10.8,-6.6,-14,24100,8,0,-5.1,-6.6,2.14E-16,1.60E-01,2024-01-06 21:00:00 EST
245627,2024-01-06 05:00:00 EST,100.95,102.41,4,20,67,-13.6,-8.6,-16,24100,4,0,-6.6,-8.6,2.92E-16,1.31E-01,3.85E-15
245687,2024-01-06 06:00:00 EST,101.02,102.48,3,18,68,-14.5,-9.7,-17,24100,3,0,-8.6,-10.1,3.95E-16,1.05E-01,4.28E-02
245747,2024-01-06 07:00:00 EST,101.01,102.47,3,22,66,-15,-9.7,-18,24100,5,0,-9.4,-10.1,3.84E-16,1.13E-01,
245807,2024-01-06 08:00:00 EST,101.06,102.52,4,24,63,-15.5,-9.6,-18,24100,7,2,-9.5,-9.7,9.81E-16,6.22E-02,
245867,2024-01-06 09:00:00 EST,101.05,102.51,7,25,65,-14.9,-9.5,-18,24100,8,108,-9.5,-9.7,1.81E-15,4.11E-02,
245927,2024-01-06 10:00:00 EST,101,102.46,6,22,59,-15.8,-9.2,-17,24100,8,237,-9.1,-9.5,2.44E-15,3.46E-02,
245987,2024-01-06 11:00:00 EST,100.96,102.42,7,25,59,-15.8,-9.1,-18,24100,8,275,-8.8,-9.2,2.74E-15,3.19E-02,
246047,2024-01-06 12:00:00 EST,100.86,102.32,7,19,62,-15,-8.9,-16,24100,8,328,-8.9,-9.2,2.59E-15,3.33E-02,
246107,2024-01-06 13:00:00 EST,100.68,102.14,7,20,63,-14.6,-8.8,-16,24100,8,247,-8.6,-9.1,4.09E-15,2.53E-02,
246167,2024-01-06 14:00:00 EST,100.54,101.99,8,24,63,-14.3,-8.4,-17,24100,8,426,-8.4,-9,3.09E-15,2.99E-02,
246227,2024-01-06 15:00:00 EST,100.47,101.93,5,21,63,-14.4,-8.5,-16,24100,8,383,-8.3,-8.8,1.44E-15,5.43E-02,
