,date_time_local,pressure_station,pressure_sea,wind_dir_10s,wind_speed,relative_humidity,dew_point,temperature,windchill,visibility,cloud_cover_8,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,CN2,R0,CN2-R0 Future
260687,2024-01-16 16:00:00 EST,99.63,101.08,31,6,87,-10.2,-8.3,-12,12900,8,301,-8.1,-8.3,5.58E-16,9.80E-02,2024-01-17 09:00:00 EST
260747,2024-01-16 17:00:00 EST,99.58,101.04,22,3,93,-10.1,-9.2,-11,16100,8,40,-8.3,-10.2,1.15E-15,5.83E-02,2.77E-15
260807,2024-01-16 18:00:00 EST,99.6,101.06,24,5,94,-13.9,-13.1,-16,24100,2,0,-8.6,-13.1,1.18E-15,5.45E-02,3.51E-02
260867,2024-01-16 19:00:00 EST,99.61,101.07,27,4,93,-12.4,-11.5,-14,9700,2,0,-10.8,-12.9,1.24E-15,5.29E-02,
260927,2024-01-16 20:00:00 EST,99.6,101.06,20,7,86,-15.6,-13.7,-18,3200,5,0,-11.1,-13.9,3.61E-15,3.11E-02,
260987,2024-01-16 21:00:00 EST,99.59,101.05,23,9,88,-14,-12.4,-18,9700,2,0,-11.7,-16.1,3.59E-15,2.80E-02,
261047,2024-01-16 22:00:00 EST,99.58,101.04,22,8,87,-14,-12.3,-17,16100,4,0,-12.2,-13.1,3.01E-15,3.09E-02,
261107,2024-01-16 23:00:00 EST,99.58,101.04,22,12,86,-15.2,-13.3,-20,24100,4,0,-12.3,-13.6,3.30E-15,2.92E-02,
261167,2024-01-17 00:00:00 EST,99.52,100.98,21,10,85,-16.5,-14.5,-21,24100,1,0,-13.4,-14.5,2.79E-15,3.30E-02,
261227,2024-01-17 01:00:00 EST,99.49,100.95,22,13,84,-17.1,-15.1,-22,24100,1,0,-14.6,-15.3,7.18E-15,1.82E-02,
261287,2024-01-17 02:00:00 EST,99.5,100.96,21,11,83,-18.1,-15.8,-23,24100,3,0,-15,-15.8,4.50E-15,2.62E-02,
261347,2024-01-17 03:00:00 EST,99.52,100.98,21,12,84,-17.3,-15.2,-22,24100,5,0,-14.9,-16,1.62E-15,4.61E-02,
